Model,DPO2012,,,
Firmware Version,1.39,,,
,,,,
Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,4,,,
Sample Interval,0.00768049,,,
Filter Frequency,14,,,
Record Length,5200,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,1,,1,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,0.2,,5,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
-1.02E+01,-0.784,-0.768,-13.2,-13
-1.02E+01,-0.784,-0.792,-13.2,-13.4
-1.02E+01,-0.784,-0.776,-13.2,-13
-1.02E+01,-0.784,-0.792,-13.2,-13.4
-1.01E+01,-0.784,-0.776,-13.2,-13
-1.01E+01,-0.784,-0.8,-13.2,-13.4
-1.01E+01,-0.784,-0.776,-13.2,-13
-1.01E+01,-0.784,-0.8,-13.2,-13.6
-1.01E+01,-0.792,-0.776,-13.2,-13
-1.01E+01,-0.792,-0.8,-13.2,-13.6
-1.01E+01,-0.792,-0.784,-13.2,-13
-1.01E+01,-0.792,-0.8,-13.2,-13.6
-1.01E+01,-0.792,-0.784,-13.2,-13
-1.01E+01,-0.792,-0.8,-13.2,-13.6
-1.01E+01,-0.792,-0.784,-13.2,-13
-1.01E+01,-0.8,-0.808,-13.2,-13.6
-1.01E+01,-0.8,-0.784,-13.4,-13
-1.00E+01,-0.8,-0.808,-13.4,-13.6
-1.00E+01,-0.8,-0.792,-13.4,-13
-1.00E+01,-0.8,-0.808,-13.4,-13.6
-1.00E+01,-0.8,-0.792,-13.4,-13
-1.00E+01,-0.808,-0.816,-13.4,-13.6
-1.00E+01,-0.808,-0.792,-13.4,-13.2
-1.00E+01,-0.808,-0.816,-13.4,-13.6
-9.99E+00,-0.808,-0.8,-13.4,-13
-9.98E+00,-0.808,-0.816,-13.4,-13.6
-9.98E+00,-0.816,-0.8,-13.4,-13.2
-9.97E+00,-0.816,-0.824,-13.4,-13.6
-9.96E+00,-0.816,-0.808,-13.4,-13.2
-9.95E+00,-0.816,-0.824,-13.4,-13.6
-9.95E+00,-0.816,-0.808,-13.4,-13.2
-9.94E+00,-0.816,-0.824,-13.4,-13.6
-9.93E+00,-0.816,-0.808,-13.4,-13.2
-9.92E+00,-0.824,-0.832,-13.4,-13.6
-9.92E+00,-0.824,-0.808,-13.4,-13.2
-9.91E+00,-0.824,-0.84,-13.4,-13.6
-9.90E+00,-0.824,-0.816,-13.4,-13.2
-9.89E+00,-0.832,-0.84,-13.4,-13.6
-9.88E+00,-0.832,-0.816,-13.4,-13.2
-9.88E+00,-0.832,-0.84,-13.4,-13.6
-9.87E+00,-0.832,-0.824,-13.4,-13.2
-9.86E+00,-0.832,-0.848,-13.4,-13.6
-9.85E+00,-0.832,-0.824,-13.4,-13.2
-9.85E+00,-0.84,-0.848,-13.4,-13.6
-9.84E+00,-0.84,-0.824,-13.4,-13.2
-9.83E+00,-0.84,-0.848,-13.4,-13.6
-9.82E+00,-0.84,-0.832,-13.4,-13.2
-9.82E+00,-0.84,-0.856,-13.4,-13.6
-9.81E+00,-0.848,-0.832,-13.4,-13.2
-9.80E+00,-0.848,-0.856,-13.4,-13.6
-9.79E+00,-0.848,-0.84,-13.4,-13.2
-9.78E+00,-0.848,-0.864,-13.4,-13.6
-9.78E+00,-0.856,-0.84,-13.4,-13.2
-9.77E+00,-0.856,-0.864,-13.4,-13.6
-9.76E+00,-0.856,-0.848,-13.4,-13.2
-9.75E+00,-0.856,-0.864,-13.4,-13.8
-9.75E+00,-0.856,-0.848,-13.4,-13.2
-9.74E+00,-0.864,-0.872,-13.4,-13.8
-9.73E+00,-0.864,-0.856,-13.4,-13.2
-9.72E+00,-0.864,-0.872,-13.4,-13.8
-9.72E+00,-0.864,-0.856,-13.4,-13.2
-9.71E+00,-0.872,-0.88,-13.6,-13.8
-9.70E+00,-0.872,-0.864,-13.6,-13.2
-9.69E+00,-0.872,-0.88,-13.6,-13.8
-9.69E+00,-0.872,-0.864,-13.6,-13.2
-9.68E+00,-0.872,-0.88,-13.6,-13.8
-9.67E+00,-0.88,-0.872,-13.6,-13.2
-9.66E+00,-0.88,-0.888,-13.6,-13.8
-9.65E+00,-0.88,-0.872,-13.6,-13.2
-9.65E+00,-0.88,-0.888,-13.6,-13.8
-9.64E+00,-0.888,-0.872,-13.6,-13.2
-9.63E+00,-0.888,-0.896,-13.6,-13.8
-9.62E+00,-0.888,-0.88,-13.6,-13.4
-9.62E+00,-0.888,-0.896,-13.6,-13.8
-9.61E+00,-0.888,-0.88,-13.6,-13.4
-9.60E+00,-0.896,-0.904,-13.6,-13.8
-9.59E+00,-0.896,-0.88,-13.6,-13.4
-9.59E+00,-0.896,-0.904,-13.6,-13.8
-9.58E+00,-0.896,-0.888,-13.6,-13.4
-9.57E+00,-0.896,-0.904,-13.6,-13.8
-9.56E+00,-0.904,-0.888,-13.6,-13.4
-9.55E+00,-0.904,-0.912,-13.6,-13.8
-9.55E+00,-0.904,-0.896,-13.6,-13.4
-9.54E+00,-0.904,-0.92,-13.6,-13.8
-9.53E+00,-0.904,-0.896,-13.6,-13.4
-9.52E+00,-0.912,-0.92,-13.6,-13.8
-9.52E+00,-0.912,-0.904,-13.6,-13.4
-9.51E+00,-0.912,-0.92,-13.6,-13.8
-9.50E+00,-0.912,-0.904,-13.6,-13.4
-9.49E+00,-0.92,-0.928,-13.6,-13.8
-9.49E+00,-0.92,-0.904,-13.6,-13.4
-9.48E+00,-0.92,-0.928,-13.6,-13.8
-9.47E+00,-0.92,-0.912,-13.6,-13.4
-9.46E+00,-0.92,-0.928,-13.6,-13.8
-9.45E+00,-0.92,-0.912,-13.6,-13.4
-9.45E+00,-0.928,-0.936,-13.6,-13.8
-9.44E+00,-0.928,-0.912,-13.6,-13.4
-9.43E+00,-0.928,-0.944,-13.6,-13.8
-9.42E+00,-0.928,-0.92,-13.6,-13.4
-9.42E+00,-0.928,-0.944,-13.6,-13.8
-9.41E+00,-0.936,-0.92,-13.6,-13.4
-9.40E+00,-0.936,-0.944,-13.6,-13.8
-9.39E+00,-0.936,-0.92,-13.6,-13.4
-9.39E+00,-0.936,-0.944,-13.6,-14
-9.38E+00,-0.936,-0.928,-13.6,-13.4
-9.37E+00,-0.944,-0.952,-13.6,-13.8
-9.36E+00,-0.944,-0.936,-13.6,-13.4
-9.35E+00,-0.944,-0.952,-13.6,-13.8
-9.35E+00,-0.944,-0.936,-13.6,-13.4
-9.34E+00,-0.944,-0.952,-13.6,-14
-9.33E+00,-0.944,-0.936,-13.6,-13.4
-9.32E+00,-0.944,-0.96,-13.8,-14
-9.32E+00,-0.952,-0.936,-13.8,-13.4
-9.31E+00,-0.952,-0.96,-13.8,-14
-9.30E+00,-0.952,-0.944,-13.8,-13.4
-9.29E+00,-0.952,-0.96,-13.8,-14
-9.29E+00,-0.952,-0.944,-13.8,-13.4
-9.28E+00,-0.952,-0.968,-13.8,-14
-9.27E+00,-0.952,-0.944,-13.8,-13.4
-9.26E+00,-0.96,-0.968,-13.8,-14
-9.26E+00,-0.96,-0.944,-13.8,-13.4
-9.25E+00,-0.96,-0.968,-13.8,-14
-9.24E+00,-0.96,-0.944,-13.8,-13.4
-9.23E+00,-0.96,-0.968,-13.8,-14
-9.22E+00,-0.96,-0.952,-13.8,-13.6
-9.22E+00,-0.96,-0.976,-13.8,-14
-9.21E+00,-0.968,-0.952,-13.8,-13.6
-9.20E+00,-0.968,-0.976,-13.8,-14
-9.19E+00,-0.968,-0.952,-13.8,-13.6
-9.19E+00,-0.968,-0.976,-13.8,-14
-9.18E+00,-0.968,-0.96,-13.8,-13.6
-9.17E+00,-0.968,-0.976,-13.8,-14
-9.16E+00,-0.968,-0.96,-13.8,-13.6
-9.16E+00,-0.968,-0.976,-13.8,-14
-9.15E+00,-0.968,-0.96,-13.8,-13.6
-9.14E+00,-0.968,-0.984,-13.8,-14
-9.13E+00,-0.968,-0.96,-13.8,-13.6
-9.12E+00,-0.968,-0.984,-13.8,-14
-9.12E+00,-0.976,-0.96,-13.8,-13.6
-9.11E+00,-0.976,-0.984,-13.8,-14
-9.10E+00,-0.976,-0.96,-13.8,-13.6
-9.09E+00,-0.976,-0.984,-13.8,-14
-9.09E+00,-0.976,-0.96,-13.8,-13.6
-9.08E+00,-0.976,-0.984,-13.8,-14
-9.07E+00,-0.976,-0.96,-13.8,-13.6
-9.06E+00,-0.976,-0.984,-13.8,-14
-9.06E+00,-0.976,-0.968,-13.8,-13.6
-9.05E+00,-0.976,-0.984,-13.8,-14
-9.04E+00,-0.976,-0.968,-13.8,-13.6
-9.03E+00,-0.976,-0.984,-13.8,-14
-9.02E+00,-0.976,-0.968,-13.8,-13.6
-9.02E+00,-0.976,-0.984,-13.8,-14.2
-9.01E+00,-0.976,-0.968,-13.8,-13.6
-9.00E+00,-0.976,-0.984,-13.8,-14
-8.99E+00,-0.976,-0.968,-13.8,-13.6
-8.99E+00,-0.976,-0.984,-13.8,-14.2
-8.98E+00,-0.976,-0.968,-13.8,-13.6
-8.97E+00,-0.976,-0.984,-13.8,-14.2
-8.96E+00,-0.976,-0.968,-13.8,-13.6
-8.96E+00,-0.976,-0.984,-13.8,-14.2
-8.95E+00,-0.976,-0.96,-13.8,-13.6
-8.94E+00,-0.976,-0.992,-13.8,-14.2
-8.93E+00,-0.976,-0.968,-13.8,-13.6
-8.92E+00,-0.976,-0.984,-13.8,-14.2
-8.92E+00,-0.976,-0.96,-14,-13.6
-8.91E+00,-0.976,-0.984,-14,-14.2
-8.90E+00,-0.976,-0.968,-14,-13.8
-8.89E+00,-0.976,-0.984,-14,-14.2
-8.89E+00,-0.976,-0.968,-14,-13.6
-8.88E+00,-0.976,-0.984,-14,-14.2
-8.87E+00,-0.976,-0.968,-14,-13.6
-8.86E+00,-0.976,-0.984,-14,-14.2
-8.86E+00,-0.976,-0.96,-14,-13.8
-8.85E+00,-0.976,-0.984,-14,-14.2
-8.84E+00,-0.976,-0.96,-14,-13.8
-8.83E+00,-0.976,-0.984,-14,-14.2
-8.82E+00,-0.976,-0.96,-14,-13.8
-8.82E+00,-0.968,-0.984,-14,-14.2
-8.81E+00,-0.968,-0.96,-14,-13.8
-8.80E+00,-0.968,-0.984,-14,-14.2
-8.79E+00,-0.968,-0.96,-14,-13.8
-8.79E+00,-0.968,-0.984,-14,-14.2
-8.78E+00,-0.968,-0.96,-14,-13.8
-8.77E+00,-0.968,-0.976,-14,-14.2
-8.76E+00,-0.968,-0.952,-14,-13.8
-8.76E+00,-0.968,-0.976,-14,-14.2
-8.75E+00,-0.968,-0.952,-14,-13.8
-8.74E+00,-0.968,-0.976,-14,-14.2
-8.73E+00,-0.968,-0.952,-14,-13.8
-8.73E+00,-0.968,-0.976,-14,-14.2
-8.72E+00,-0.968,-0.952,-14,-13.8
-8.71E+00,-0.968,-0.976,-14,-14.2
-8.70E+00,-0.96,-0.952,-14,-13.8
-8.69E+00,-0.96,-0.976,-14,-14.2
-8.69E+00,-0.96,-0.952,-14,-13.8
-8.68E+00,-0.96,-0.976,-14,-14.2
-8.67E+00,-0.96,-0.952,-14,-13.8
-8.66E+00,-0.96,-0.968,-14,-14.2
-8.66E+00,-0.96,-0.952,-14,-13.8
-8.65E+00,-0.96,-0.968,-14,-14.2
-8.64E+00,-0.96,-0.944,-14,-13.8
-8.63E+00,-0.96,-0.968,-14,-14.2
-8.63E+00,-0.96,-0.944,-14,-13.8
-8.62E+00,-0.952,-0.968,-14,-14.2
-8.61E+00,-0.952,-0.944,-14,-13.8
-8.60E+00,-0.952,-0.968,-14,-14.4
-8.59E+00,-0.952,-0.944,-14,-13.8
-8.59E+00,-0.952,-0.968,-14,-14.4
-8.58E+00,-0.952,-0.944,-14,-13.8
-8.57E+00,-0.952,-0.96,-14,-14.4
-8.56E+00,-0.952,-0.944,-14,-13.8
-8.56E+00,-0.952,-0.96,-14,-14.4
-8.55E+00,-0.952,-0.936,-14,-13.8
-8.54E+00,-0.952,-0.96,-14,-14.4
-8.53E+00,-0.944,-0.936,-14,-13.8
-8.53E+00,-0.944,-0.96,-14.2,-14.4
-8.52E+00,-0.944,-0.936,-14.2,-13.8
-8.51E+00,-0.944,-0.952,-14.2,-14.4
-8.50E+00,-0.944,-0.936,-14.2,-13.8
-8.49E+00,-0.944,-0.952,-14.2,-14.4
-8.49E+00,-0.944,-0.928,-14.2,-13.8
-8.48E+00,-0.944,-0.952,-14.2,-14.4
-8.47E+00,-0.944,-0.928,-14.2,-13.8
-8.46E+00,-0.936,-0.952,-14.2,-14.4
-8.46E+00,-0.936,-0.928,-14.2,-13.8
-8.45E+00,-0.936,-0.952,-14.2,-14.4
-8.44E+00,-0.936,-0.92,-14.2,-14
-8.43E+00,-0.936,-0.944,-14.2,-14.4
-8.43E+00,-0.936,-0.92,-14.2,-14
-8.42E+00,-0.936,-0.944,-14.2,-14.4
-8.41E+00,-0.936,-0.92,-14.2,-14
-8.40E+00,-0.928,-0.944,-14.2,-14.4
-8.39E+00,-0.928,-0.92,-14.2,-14
-8.39E+00,-0.928,-0.944,-14.2,-14.4
-8.38E+00,-0.928,-0.92,-14.2,-14
-8.37E+00,-0.928,-0.936,-14.2,-14.4
-8.36E+00,-0.928,-0.92,-14.2,-14
-8.36E+00,-0.928,-0.936,-14.2,-14.4
-8.35E+00,-0.92,-0.912,-14.2,-14
-8.34E+00,-0.92,-0.936,-14.2,-14.4
-8.33E+00,-0.92,-0.912,-14.2,-14
-8.33E+00,-0.92,-0.936,-14.2,-14.4
-8.32E+00,-0.92,-0.904,-14.2,-14
-8.31E+00,-0.92,-0.936,-14.2,-14.4
-8.30E+00,-0.92,-0.912,-14.2,-14
-8.29E+00,-0.92,-0.928,-14.2,-14.4
-8.29E+00,-0.92,-0.904,-14.2,-14
-8.28E+00,-0.912,-0.928,-14.2,-14.4
-8.27E+00,-0.912,-0.904,-14.2,-14
-8.26E+00,-0.912,-0.928,-14.2,-14.4
-8.26E+00,-0.912,-0.904,-14.2,-14
-8.25E+00,-0.912,-0.92,-14.2,-14.4
-8.24E+00,-0.912,-0.904,-14.2,-14
-8.23E+00,-0.912,-0.92,-14.2,-14.4
-8.23E+00,-0.912,-0.896,-14.2,-14
-8.22E+00,-0.904,-0.92,-14.2,-14.4
-8.21E+00,-0.904,-0.896,-14.2,-14
-8.20E+00,-0.904,-0.92,-14.2,-14.6
-8.20E+00,-0.904,-0.896,-14.2,-14
-8.19E+00,-0.904,-0.912,-14.2,-14.6
-8.18E+00,-0.904,-0.896,-14.2,-14
-8.17E+00,-0.904,-0.912,-14.2,-14.6
-8.16E+00,-0.904,-0.896,-14.2,-14
-8.16E+00,-0.904,-0.912,-14.4,-14.6
-8.15E+00,-0.904,-0.888,-14.4,-14
-8.14E+00,-0.904,-0.92,-14.4,-14.6
-8.13E+00,-0.896,-0.888,-14.4,-14
-8.13E+00,-0.896,-0.912,-14.4,-14.6
-8.12E+00,-0.896,-0.888,-14.4,-14
-8.11E+00,-0.896,-0.904,-14.4,-14.6
-8.10E+00,-0.896,-0.888,-14.4,-14
-8.10E+00,-0.896,-0.904,-14.4,-14.6
-8.09E+00,-0.896,-0.888,-14.4,-14
-8.08E+00,-0.896,-0.904,-14.4,-14.6
-8.07E+00,-0.896,-0.88,-14.4,-14
-8.06E+00,-0.896,-0.904,-14.4,-14.6
-8.06E+00,-0.896,-0.88,-14.4,-14
-8.05E+00,-0.888,-0.904,-14.4,-14.6
-8.04E+00,-0.888,-0.88,-14.4,-14
-8.03E+00,-0.888,-0.904,-14.4,-14.6
-8.03E+00,-0.888,-0.88,-14.4,-14.2
-8.02E+00,-0.888,-0.896,-14.4,-14.6
-8.01E+00,-0.888,-0.88,-14.4,-14.2
-8.00E+00,-0.888,-0.896,-14.4,-14.6
-8.00E+00,-0.888,-0.872,-14.4,-14.2
-7.99E+00,-0.888,-0.904,-14.4,-14.6
-7.98E+00,-0.888,-0.88,-14.4,-14.2
-7.97E+00,-0.888,-0.896,-14.4,-14.6
-7.96E+00,-0.888,-0.872,-14.4,-14.2
-7.96E+00,-0.888,-0.896,-14.4,-14.6
-7.95E+00,-0.888,-0.872,-14.4,-14.2
-7.94E+00,-0.888,-0.896,-14.4,-14.6
-7.93E+00,-0.888,-0.872,-14.4,-14.2
-7.93E+00,-0.88,-0.896,-14.4,-14.6
-7.92E+00,-0.88,-0.872,-14.4,-14.2
-7.91E+00,-0.88,-0.896,-14.4,-14.6
-7.90E+00,-0.88,-0.872,-14.4,-14.2
-7.90E+00,-0.88,-0.896,-14.4,-14.6
-7.89E+00,-0.88,-0.872,-14.4,-14.2
-7.88E+00,-0.88,-0.888,-14.4,-14.6
-7.87E+00,-0.88,-0.872,-14.4,-14.2
-7.86E+00,-0.88,-0.888,-14.4,-14.6
-7.86E+00,-0.88,-0.872,-14.4,-14.2
-7.85E+00,-0.88,-0.888,-14.4,-14.6
-7.84E+00,-0.88,-0.864,-14.4,-14.2
-7.83E+00,-0.88,-0.896,-14.4,-14.6
-7.83E+00,-0.88,-0.872,-14.4,-14.2
-7.82E+00,-0.88,-0.888,-14.4,-14.8
-7.81E+00,-0.88,-0.872,-14.4,-14.2
-7.80E+00,-0.88,-0.888,-14.4,-14.6
-7.80E+00,-0.88,-0.864,-14.4,-14.2
-7.79E+00,-0.88,-0.888,-14.4,-14.8
-7.78E+00,-0.88,-0.872,-14.4,-14.2
-7.77E+00,-0.88,-0.888,-14.4,-14.8
-7.77E+00,-0.88,-0.872,-14.4,-14.2
-7.76E+00,-0.88,-0.888,-14.6,-14.8
-7.75E+00,-0.88,-0.872,-14.6,-14.2
-7.74E+00,-0.88,-0.888,-14.6,-14.8
-7.73E+00,-0.88,-0.872,-14.6,-14.2
-7.73E+00,-0.88,-0.888,-14.6,-14.8
-7.72E+00,-0.88,-0.872,-14.6,-14.2
-7.71E+00,-0.88,-0.888,-14.6,-14.8
-7.70E+00,-0.88,-0.872,-14.6,-14.4
-7.70E+00,-0.88,-0.888,-14.6,-14.8
-7.69E+00,-0.88,-0.872,-14.6,-14.4
-7.68E+00,-0.88,-0.888,-14.6,-14.8
-7.67E+00,-0.88,-0.872,-14.6,-14.4
-7.67E+00,-0.88,-0.896,-14.6,-14.8
-7.66E+00,-0.88,-0.872,-14.6,-14.4
-7.65E+00,-0.88,-0.888,-14.6,-14.8
-7.64E+00,-0.88,-0.872,-14.6,-14.4
-7.63E+00,-0.88,-0.896,-14.6,-14.8
-7.63E+00,-0.88,-0.872,-14.6,-14.4
-7.62E+00,-0.88,-0.888,-14.6,-14.8
-7.61E+00,-0.88,-0.872,-14.6,-14.4
-7.60E+00,-0.88,-0.888,-14.6,-14.8
-7.60E+00,-0.88,-0.872,-14.6,-14.4
-7.59E+00,-0.88,-0.888,-14.6,-14.8
-7.58E+00,-0.88,-0.872,-14.6,-14.4
-7.57E+00,-0.88,-0.896,-14.6,-14.8
-7.57E+00,-0.88,-0.872,-14.6,-14.4
-7.56E+00,-0.88,-0.896,-14.6,-14.8
-7.55E+00,-0.88,-0.872,-14.6,-14.4
-7.54E+00,-0.88,-0.896,-14.6,-14.8
-7.53E+00,-0.888,-0.872,-14.6,-14.4
-7.53E+00,-0.888,-0.896,-14.6,-14.8
-7.52E+00,-0.888,-0.872,-14.6,-14.4
-7.51E+00,-0.888,-0.896,-14.6,-14.8
-7.50E+00,-0.888,-0.872,-14.6,-14.4
-7.50E+00,-0.888,-0.904,-14.6,-14.8
-7.49E+00,-0.888,-0.88,-14.6,-14.4
-7.48E+00,-0.888,-0.896,-14.6,-14.8
-7.47E+00,-0.888,-0.872,-14.6,-14.4
-7.47E+00,-0.888,-0.896,-14.6,-15
-7.46E+00,-0.888,-0.88,-14.6,-14.4
-7.45E+00,-0.888,-0.896,-14.6,-15
-7.44E+00,-0.888,-0.88,-14.6,-14.4
-7.43E+00,-0.888,-0.896,-14.6,-15
-7.43E+00,-0.888,-0.88,-14.6,-14.4
-7.42E+00,-0.888,-0.896,-14.6,-15
-7.41E+00,-0.888,-0.88,-14.6,-14.4
-7.40E+00,-0.888,-0.896,-14.6,-15
-7.40E+00,-0.888,-0.88,-14.6,-14.4
-7.39E+00,-0.888,-0.904,-14.8,-15
-7.38E+00,-0.888,-0.88,-14.8,-14.4
-7.37E+00,-0.896,-0.904,-14.8,-15
-7.37E+00,-0.896,-0.88,-14.8,-14.4
-7.36E+00,-0.896,-0.904,-14.8,-15
-7.35E+00,-0.896,-0.88,-14.8,-14.4
-7.34E+00,-0.896,-0.904,-14.8,-15
-7.33E+00,-0.896,-0.888,-14.8,-14.4
-7.33E+00,-0.896,-0.904,-14.8,-15
-7.32E+00,-0.896,-0.88,-14.8,-14.4
-7.31E+00,-0.896,-0.904,-14.8,-15
-7.30E+00,-0.896,-0.888,-14.8,-14.4
-7.30E+00,-0.896,-0.904,-14.8,-15
-7.29E+00,-0.896,-0.888,-14.8,-14.6
-7.28E+00,-0.896,-0.904,-14.8,-15
-7.27E+00,-0.896,-0.888,-14.8,-14.6
-7.27E+00,-0.896,-0.912,-14.8,-15
-7.26E+00,-0.896,-0.888,-14.8,-14.6
-7.25E+00,-0.896,-0.912,-14.8,-15
-7.24E+00,-0.896,-0.888,-14.8,-14.6
-7.24E+00,-0.904,-0.912,-14.8,-15
-7.23E+00,-0.904,-0.888,-14.8,-14.6
-7.22E+00,-0.904,-0.912,-14.8,-15
-7.21E+00,-0.904,-0.888,-14.8,-14.6
-7.20E+00,-0.904,-0.912,-14.8,-15
-7.20E+00,-0.904,-0.888,-14.8,-14.6
-7.19E+00,-0.904,-0.912,-14.8,-15
-7.18E+00,-0.904,-0.896,-14.8,-14.6
-7.17E+00,-0.904,-0.912,-14.8,-15
-7.17E+00,-0.904,-0.896,-14.8,-14.6
-7.16E+00,-0.904,-0.912,-14.8,-15
-7.15E+00,-0.904,-0.896,-14.8,-14.6
-7.14E+00,-0.904,-0.92,-14.8,-15
-7.14E+00,-0.904,-0.896,-14.8,-14.6
-7.13E+00,-0.904,-0.912,-14.8,-15
-7.12E+00,-0.904,-0.896,-14.8,-14.6
-7.11E+00,-0.904,-0.92,-14.8,-15
-7.10E+00,-0.904,-0.896,-14.8,-14.6
-7.10E+00,-0.904,-0.92,-14.8,-15
-7.09E+00,-0.912,-0.896,-14.8,-14.6
-7.08E+00,-0.912,-0.92,-14.8,-15
-7.07E+00,-0.912,-0.904,-14.8,-14.6
-7.07E+00,-0.912,-0.92,-14.8,-15.2
-7.06E+00,-0.912,-0.896,-14.8,-14.6
-7.05E+00,-0.912,-0.92,-14.8,-15.2
-7.04E+00,-0.912,-0.896,-14.8,-14.6
-7.04E+00,-0.912,-0.928,-14.8,-15.2
-7.03E+00,-0.912,-0.896,-14.8,-14.6
-7.02E+00,-0.912,-0.92,-14.8,-15.2
-7.01E+00,-0.912,-0.904,-15,-14.6
-7.00E+00,-0.912,-0.928,-15,-15.2
-7.00E+00,-0.912,-0.904,-15,-14.6
-6.99E+00,-0.912,-0.92,-15,-15.2
-6.98E+00,-0.912,-0.904,-15,-14.6
-6.97E+00,-0.912,-0.928,-15,-15.2
-6.97E+00,-0.912,-0.904,-15,-14.6
-6.96E+00,-0.912,-0.928,-15,-15.2
-6.95E+00,-0.92,-0.904,-15,-14.6
-6.94E+00,-0.92,-0.928,-15,-15.2
-6.94E+00,-0.92,-0.904,-15,-14.6
-6.93E+00,-0.92,-0.928,-15,-15.2
-6.92E+00,-0.92,-0.904,-15,-14.6
-6.91E+00,-0.92,-0.928,-15,-15.2
-6.90E+00,-0.92,-0.904,-15,-14.8
-6.90E+00,-0.92,-0.928,-15,-15.2
-6.89E+00,-0.92,-0.912,-15,-14.8
-6.88E+00,-0.92,-0.928,-15,-15.2
-6.87E+00,-0.92,-0.904,-15,-14.8
-6.87E+00,-0.92,-0.936,-15,-15.2
-6.86E+00,-0.92,-0.912,-15,-14.8
-6.85E+00,-0.92,-0.936,-15,-15.2
-6.84E+00,-0.92,-0.912,-15,-14.8
-6.84E+00,-0.92,-0.936,-15,-15.2
-6.83E+00,-0.92,-0.912,-15,-14.8
-6.82E+00,-0.92,-0.936,-15,-15.2
-6.81E+00,-0.92,-0.912,-15,-14.8
-6.80E+00,-0.92,-0.936,-15,-15.2
-6.80E+00,-0.928,-0.912,-15,-14.8
-6.79E+00,-0.928,-0.936,-15,-15.2
-6.78E+00,-0.928,-0.912,-15,-14.8
-6.77E+00,-0.928,-0.936,-15,-15.2
-6.77E+00,-0.928,-0.92,-15,-14.8
-6.76E+00,-0.928,-0.936,-15,-15.2
-6.75E+00,-0.928,-0.92,-15,-14.8
-6.74E+00,-0.928,-0.936,-15,-15.2
-6.74E+00,-0.928,-0.92,-15,-14.8
-6.73E+00,-0.928,-0.944,-15,-15.2
-6.72E+00,-0.928,-0.92,-15,-14.8
-6.71E+00,-0.928,-0.944,-15,-15.2
-6.71E+00,-0.928,-0.92,-15,-14.8
-6.70E+00,-0.936,-0.944,-15,-15.4
-6.69E+00,-0.936,-0.92,-15,-14.8
-6.68E+00,-0.936,-0.944,-15,-15.4
-6.67E+00,-0.936,-0.92,-15,-14.8
-6.67E+00,-0.936,-0.944,-15,-15.4
-6.66E+00,-0.936,-0.92,-15,-14.8
-6.65E+00,-0.936,-0.944,-15,-15.4
-6.64E+00,-0.936,-0.928,-15.2,-14.8
-6.64E+00,-0.936,-0.944,-15.2,-15.4
-6.63E+00,-0.936,-0.928,-15.2,-14.8
-6.62E+00,-0.936,-0.944,-15.2,-15.4
-6.61E+00,-0.936,-0.928,-15.2,-14.8
-6.61E+00,-0.936,-0.952,-15.2,-15.4
-6.60E+00,-0.936,-0.928,-15.2,-14.8
-6.59E+00,-0.936,-0.952,-15.2,-15.4
-6.58E+00,-0.936,-0.928,-15.2,-14.8
-6.57E+00,-0.944,-0.952,-15.2,-15.4
-6.57E+00,-0.944,-0.928,-15.2,-14.8
-6.56E+00,-0.944,-0.952,-15.2,-15.4
-6.55E+00,-0.944,-0.928,-15.2,-15
-6.54E+00,-0.944,-0.952,-15.2,-15.4
-6.54E+00,-0.944,-0.928,-15.2,-15
-6.53E+00,-0.944,-0.952,-15.2,-15.4
-6.52E+00,-0.944,-0.928,-15.2,-15
-6.51E+00,-0.944,-0.96,-15.2,-15.4
-6.51E+00,-0.944,-0.936,-15.2,-15
-6.50E+00,-0.944,-0.952,-15.2,-15.4
-6.49E+00,-0.944,-0.936,-15.2,-15
-6.48E+00,-0.944,-0.96,-15.2,-15.4
-6.47E+00,-0.944,-0.936,-15.2,-15
-6.47E+00,-0.944,-0.96,-15.2,-15.4
-6.46E+00,-0.944,-0.936,-15.2,-15
-6.45E+00,-0.952,-0.96,-15.2,-15.4
-6.44E+00,-0.952,-0.936,-15.2,-15
-6.44E+00,-0.952,-0.96,-15.2,-15.4
-6.43E+00,-0.952,-0.944,-15.2,-15
-6.42E+00,-0.952,-0.96,-15.2,-15.4
-6.41E+00,-0.952,-0.944,-15.2,-15
-6.41E+00,-0.952,-0.96,-15.2,-15.4
-6.40E+00,-0.952,-0.936,-15.2,-15
-6.39E+00,-0.952,-0.968,-15.2,-15.4
-6.38E+00,-0.952,-0.944,-15.2,-15
-6.37E+00,-0.952,-0.96,-15.2,-15.4
-6.37E+00,-0.952,-0.944,-15.2,-15
-6.36E+00,-0.952,-0.968,-15.2,-15.4
-6.35E+00,-0.952,-0.944,-15.2,-15
-6.34E+00,-0.952,-0.968,-15.2,-15.4
-6.34E+00,-0.96,-0.944,-15.2,-15
-6.33E+00,-0.96,-0.968,-15.2,-15.4
-6.32E+00,-0.96,-0.944,-15.2,-15
-6.31E+00,-0.96,-0.968,-15.2,-15.6
-6.31E+00,-0.96,-0.944,-15.2,-15
-6.30E+00,-0.96,-0.968,-15.2,-15.6
