Model,DPO2012
Firmware Version,1.39

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,2,,,
Sample Interval,0.00384025,,,
Filter Frequency,29,,,
Record Length,5200,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,1,,1,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,0.1,,5,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
-4.962e+00,-0.14,-0.148,-8.2,-8.4
-4.958e+00,-0.14,-0.132,-8.2,-8
-4.954e+00,-0.144,-0.152,-8.2,-8.4
-4.950e+00,-0.144,-0.132,-8.2,-8
-4.946e+00,-0.14,-0.148,-8.2,-8.4
-4.942e+00,-0.144,-0.132,-8.2,-8
-4.939e+00,-0.144,-0.148,-8.2,-8.4
-4.935e+00,-0.144,-0.136,-8.2,-8
-4.931e+00,-0.144,-0.152,-8.2,-8.4
-4.927e+00,-0.144,-0.136,-8.2,-8
-4.923e+00,-0.144,-0.152,-8.2,-8.4
-4.919e+00,-0.144,-0.136,-8.2,-8
-4.916e+00,-0.144,-0.152,-8.2,-8.4
-4.912e+00,-0.144,-0.136,-8.2,-8
-4.908e+00,-0.144,-0.152,-8.2,-8.4
-4.904e+00,-0.144,-0.14,-8.2,-8
-4.900e+00,-0.144,-0.152,-8.2,-8.4
-4.896e+00,-0.144,-0.136,-8.2,-8
-4.892e+00,-0.144,-0.152,-8.2,-8.4
-4.889e+00,-0.148,-0.14,-8.2,-8
-4.885e+00,-0.148,-0.152,-8.2,-8.4
-4.881e+00,-0.144,-0.136,-8.2,-8
-4.877e+00,-0.144,-0.152,-8.2,-8.4
-4.873e+00,-0.148,-0.14,-8.2,-8
-4.869e+00,-0.148,-0.156,-8.2,-8.4
-4.866e+00,-0.148,-0.14,-8.2,-8
-4.862e+00,-0.148,-0.156,-8.2,-8.4
-4.858e+00,-0.148,-0.14,-8.2,-8
-4.854e+00,-0.148,-0.156,-8.2,-8.4
-4.850e+00,-0.148,-0.14,-8.2,-8
-4.846e+00,-0.148,-0.156,-8.2,-8.6
-4.843e+00,-0.148,-0.136,-8.2,-8
-4.839e+00,-0.148,-0.156,-8.2,-8.4
-4.835e+00,-0.148,-0.14,-8.2,-8
-4.831e+00,-0.148,-0.16,-8.2,-8.4
-4.827e+00,-0.148,-0.136,-8.2,-8
-4.823e+00,-0.148,-0.16,-8.2,-8.6
-4.820e+00,-0.152,-0.14,-8.2,-8
-4.816e+00,-0.148,-0.168,-8.2,-8.6
-4.812e+00,-0.148,-0.14,-8.2,-8
-4.808e+00,-0.152,-0.156,-8.2,-8.6
-4.804e+00,-0.152,-0.144,-8.2,-8
-4.800e+00,-0.152,-0.16,-8.2,-8.6
-4.796e+00,-0.152,-0.144,-8.2,-8
-4.793e+00,-0.152,-0.156,-8.2,-8.6
-4.789e+00,-0.152,-0.14,-8.2,-8
-4.785e+00,-0.152,-0.164,-8.2,-8.6
-4.781e+00,-0.152,-0.144,-8.2,-8
-4.777e+00,-0.152,-0.16,-8.2,-8.6
-4.773e+00,-0.152,-0.144,-8.2,-8
-4.770e+00,-0.152,-0.16,-8.2,-8.6
-4.766e+00,-0.152,-0.144,-8.2,-8
-4.762e+00,-0.152,-0.164,-8.2,-8.6
-4.758e+00,-0.152,-0.144,-8.2,-8
-4.754e+00,-0.156,-0.164,-8.4,-8.6
-4.750e+00,-0.152,-0.148,-8.4,-8
-4.747e+00,-0.152,-0.164,-8.4,-8.6
-4.743e+00,-0.152,-0.148,-8.4,-8
-4.739e+00,-0.156,-0.164,-8.4,-8.6
-4.735e+00,-0.156,-0.148,-8.4,-8
-4.731e+00,-0.156,-0.164,-8.4,-8.6
-4.727e+00,-0.156,-0.148,-8.4,-8
-4.724e+00,-0.156,-0.164,-8.4,-8.6
-4.720e+00,-0.156,-0.148,-8.4,-8
-4.716e+00,-0.156,-0.164,-8.4,-8.6
-4.712e+00,-0.156,-0.148,-8.4,-8
-4.708e+00,-0.156,-0.164,-8.4,-8.6
-4.704e+00,-0.156,-0.152,-8.4,-8
-4.700e+00,-0.156,-0.164,-8.4,-8.6
-4.697e+00,-0.156,-0.148,-8.4,-8
-4.693e+00,-0.156,-0.164,-8.4,-8.6
-4.689e+00,-0.16,-0.148,-8.4,-8
-4.685e+00,-0.16,-0.168,-8.4,-8.6
-4.681e+00,-0.156,-0.148,-8.4,-8
-4.677e+00,-0.156,-0.168,-8.4,-8.6
-4.674e+00,-0.16,-0.152,-8.4,-8.2
-4.670e+00,-0.16,-0.168,-8.4,-8.6
-4.666e+00,-0.16,-0.148,-8.4,-8
-4.662e+00,-0.16,-0.172,-8.4,-8.6
-4.658e+00,-0.16,-0.148,-8.4,-8.2
-4.654e+00,-0.16,-0.168,-8.4,-8.6
-4.651e+00,-0.16,-0.152,-8.4,-8.2
-4.647e+00,-0.16,-0.168,-8.4,-8.6
-4.643e+00,-0.16,-0.148,-8.4,-8.2
-4.639e+00,-0.16,-0.168,-8.4,-8.6
-4.635e+00,-0.16,-0.152,-8.4,-8.2
-4.631e+00,-0.16,-0.172,-8.4,-8.6
-4.627e+00,-0.16,-0.148,-8.4,-8.2
-4.624e+00,-0.164,-0.172,-8.4,-8.6
-4.620e+00,-0.164,-0.156,-8.4,-8.2
-4.616e+00,-0.164,-0.172,-8.4,-8.6
-4.612e+00,-0.16,-0.156,-8.4,-8.2
-4.608e+00,-0.164,-0.172,-8.4,-8.6
-4.604e+00,-0.164,-0.156,-8.4,-8.2
-4.601e+00,-0.164,-0.172,-8.4,-8.6
-4.597e+00,-0.164,-0.156,-8.4,-8.2
-4.593e+00,-0.164,-0.172,-8.4,-8.6
-4.589e+00,-0.164,-0.156,-8.4,-8.2
-4.585e+00,-0.164,-0.172,-8.4,-8.6
-4.581e+00,-0.164,-0.156,-8.4,-8.2
-4.578e+00,-0.164,-0.172,-8.4,-8.6
-4.574e+00,-0.164,-0.156,-8.4,-8.2
-4.570e+00,-0.164,-0.176,-8.4,-8.6
-4.566e+00,-0.164,-0.156,-8.4,-8.2
-4.562e+00,-0.164,-0.176,-8.4,-8.6
-4.558e+00,-0.164,-0.156,-8.4,-8.2
-4.555e+00,-0.168,-0.176,-8.4,-8.6
-4.551e+00,-0.168,-0.16,-8.4,-8.2
-4.547e+00,-0.164,-0.176,-8.4,-8.6
-4.543e+00,-0.168,-0.16,-8.4,-8.2
-4.539e+00,-0.168,-0.176,-8.4,-8.6
-4.535e+00,-0.168,-0.16,-8.4,-8.2
-4.531e+00,-0.168,-0.176,-8.4,-8.6
-4.528e+00,-0.168,-0.156,-8.4,-8.2
-4.524e+00,-0.168,-0.176,-8.4,-8.6
-4.520e+00,-0.168,-0.16,-8.4,-8.2
-4.516e+00,-0.168,-0.18,-8.4,-8.6
-4.512e+00,-0.168,-0.16,-8.4,-8.2
-4.508e+00,-0.168,-0.176,-8.4,-8.6
-4.505e+00,-0.172,-0.16,-8.4,-8.2
-4.501e+00,-0.168,-0.18,-8.4,-8.6
-4.497e+00,-0.168,-0.16,-8.4,-8.2
-4.493e+00,-0.168,-0.18,-8.4,-8.6
-4.489e+00,-0.172,-0.164,-8.4,-8.2
-4.485e+00,-0.172,-0.18,-8.4,-8.6
-4.482e+00,-0.172,-0.164,-8.4,-8.2
-4.478e+00,-0.172,-0.18,-8.4,-8.6
-4.474e+00,-0.172,-0.164,-8.4,-8.2
-4.470e+00,-0.172,-0.184,-8.4,-8.6
-4.466e+00,-0.172,-0.16,-8.4,-8.2
-4.462e+00,-0.172,-0.184,-8.4,-8.8
-4.459e+00,-0.172,-0.164,-8.4,-8.2
-4.455e+00,-0.172,-0.18,-8.4,-8.6
-4.451e+00,-0.172,-0.164,-8.4,-8.2
-4.447e+00,-0.172,-0.18,-8.4,-8.8
-4.443e+00,-0.172,-0.164,-8.4,-8.2
-4.439e+00,-0.176,-0.18,-8.4,-8.8
-4.435e+00,-0.176,-0.168,-8.4,-8.2
-4.432e+00,-0.172,-0.184,-8.4,-8.6
-4.428e+00,-0.172,-0.164,-8.4,-8.2
-4.424e+00,-0.176,-0.184,-8.4,-8.8
-4.420e+00,-0.176,-0.168,-8.4,-8.2
-4.416e+00,-0.176,-0.184,-8.4,-8.8
-4.412e+00,-0.176,-0.168,-8.4,-8.2
-4.409e+00,-0.176,-0.184,-8.4,-8.8
-4.405e+00,-0.176,-0.168,-8.4,-8.2
-4.401e+00,-0.176,-0.184,-8.4,-8.8
-4.397e+00,-0.176,-0.168,-8.4,-8.2
-4.393e+00,-0.176,-0.184,-8.4,-8.8
-4.389e+00,-0.18,-0.168,-8.4,-8.2
-4.386e+00,-0.18,-0.188,-8.4,-8.8
-4.382e+00,-0.176,-0.168,-8.4,-8.2
-4.378e+00,-0.176,-0.184,-8.6,-8.8
-4.374e+00,-0.18,-0.168,-8.6,-8.2
-4.370e+00,-0.18,-0.188,-8.6,-8.8
-4.366e+00,-0.18,-0.164,-8.6,-8.2
-4.363e+00,-0.18,-0.188,-8.6,-8.8
-4.359e+00,-0.18,-0.168,-8.6,-8.2
-4.355e+00,-0.18,-0.188,-8.6,-8.8
-4.351e+00,-0.18,-0.172,-8.6,-8.2
-4.347e+00,-0.18,-0.188,-8.6,-8.8
-4.343e+00,-0.18,-0.168,-8.6,-8.2
-4.339e+00,-0.18,-0.192,-8.6,-8.8
-4.336e+00,-0.18,-0.172,-8.6,-8.2
-4.332e+00,-0.18,-0.188,-8.6,-8.8
-4.328e+00,-0.18,-0.168,-8.6,-8.2
-4.324e+00,-0.18,-0.188,-8.6,-8.8
-4.320e+00,-0.18,-0.172,-8.6,-8.2
-4.316e+00,-0.18,-0.192,-8.6,-8.8
-4.313e+00,-0.18,-0.172,-8.6,-8.2
-4.309e+00,-0.184,-0.192,-8.6,-8.8
-4.305e+00,-0.184,-0.172,-8.6,-8.4
-4.301e+00,-0.184,-0.196,-8.6,-8.8
-4.297e+00,-0.184,-0.172,-8.6,-8.4
-4.293e+00,-0.184,-0.192,-8.6,-8.8
-4.290e+00,-0.184,-0.176,-8.6,-8.4
-4.286e+00,-0.184,-0.192,-8.6,-8.8
-4.282e+00,-0.184,-0.176,-8.6,-8.4
-4.278e+00,-0.184,-0.192,-8.6,-8.8
-4.274e+00,-0.184,-0.176,-8.6,-8.4
-4.270e+00,-0.184,-0.192,-8.6,-8.8
-4.267e+00,-0.184,-0.176,-8.6,-8.4
-4.263e+00,-0.184,-0.192,-8.6,-8.8
-4.259e+00,-0.184,-0.176,-8.6,-8.4
-4.255e+00,-0.188,-0.192,-8.6,-8.8
-4.251e+00,-0.184,-0.176,-8.6,-8.4
-4.247e+00,-0.184,-0.196,-8.6,-8.8
-4.243e+00,-0.184,-0.176,-8.6,-8.4
-4.240e+00,-0.188,-0.196,-8.6,-8.8
-4.236e+00,-0.188,-0.176,-8.6,-8.4
-4.232e+00,-0.188,-0.196,-8.6,-8.8
-4.228e+00,-0.188,-0.18,-8.6,-8.4
-4.224e+00,-0.188,-0.196,-8.6,-8.8
-4.220e+00,-0.188,-0.18,-8.6,-8.4
-4.217e+00,-0.188,-0.196,-8.6,-8.8
-4.213e+00,-0.188,-0.18,-8.6,-8.4
-4.209e+00,-0.188,-0.196,-8.6,-8.8
-4.205e+00,-0.188,-0.18,-8.6,-8.4
-4.201e+00,-0.188,-0.196,-8.6,-8.8
-4.197e+00,-0.188,-0.18,-8.6,-8.4
-4.194e+00,-0.188,-0.196,-8.6,-8.8
-4.190e+00,-0.192,-0.18,-8.6,-8.4
-4.186e+00,-0.192,-0.204,-8.6,-8.8
-4.182e+00,-0.188,-0.18,-8.6,-8.4
-4.178e+00,-0.188,-0.208,-8.6,-8.8
-4.174e+00,-0.192,-0.18,-8.6,-8.4
-4.171e+00,-0.192,-0.2,-8.6,-8.8
-4.167e+00,-0.192,-0.18,-8.6,-8.4
-4.163e+00,-0.192,-0.2,-8.6,-8.8
-4.159e+00,-0.192,-0.184,-8.6,-8.4
-4.155e+00,-0.192,-0.2,-8.6,-8.8
-4.151e+00,-0.192,-0.18,-8.6,-8.4
-4.147e+00,-0.192,-0.2,-8.6,-8.8
-4.144e+00,-0.192,-0.18,-8.6,-8.4
-4.140e+00,-0.192,-0.2,-8.6,-8.8
-4.136e+00,-0.192,-0.184,-8.6,-8.4
-4.132e+00,-0.192,-0.2,-8.6,-8.8
-4.128e+00,-0.192,-0.184,-8.6,-8.4
-4.124e+00,-0.196,-0.2,-8.6,-8.8
-4.121e+00,-0.196,-0.188,-8.6,-8.4
-4.117e+00,-0.196,-0.204,-8.6,-8.8
-4.113e+00,-0.192,-0.184,-8.6,-8.4
-4.109e+00,-0.196,-0.2,-8.6,-8.8
-4.105e+00,-0.196,-0.188,-8.6,-8.4
-4.101e+00,-0.196,-0.204,-8.6,-8.8
-4.098e+00,-0.196,-0.184,-8.6,-8.4
-4.094e+00,-0.196,-0.204,-8.6,-8.8
-4.090e+00,-0.196,-0.188,-8.6,-8.4
-4.086e+00,-0.196,-0.204,-8.6,-8.8
-4.082e+00,-0.196,-0.188,-8.6,-8.4
-4.078e+00,-0.196,-0.204,-8.6,-9
-4.075e+00,-0.196,-0.188,-8.6,-8.4
-4.071e+00,-0.196,-0.204,-8.6,-9
-4.067e+00,-0.196,-0.188,-8.6,-8.4
-4.063e+00,-0.196,-0.204,-8.6,-8.8
-4.059e+00,-0.196,-0.188,-8.6,-8.4
-4.055e+00,-0.2,-0.208,-8.6,-9
-4.051e+00,-0.2,-0.192,-8.6,-8.4
-4.048e+00,-0.196,-0.208,-8.6,-9
-4.044e+00,-0.196,-0.184,-8.6,-8.4
-4.040e+00,-0.2,-0.208,-8.6,-9
-4.036e+00,-0.2,-0.192,-8.6,-8.4
-4.032e+00,-0.2,-0.208,-8.6,-9
-4.028e+00,-0.2,-0.184,-8.6,-8.4
-4.025e+00,-0.2,-0.212,-8.6,-9
-4.021e+00,-0.2,-0.188,-8.6,-8.4
-4.017e+00,-0.2,-0.212,-8.6,-9
-4.013e+00,-0.2,-0.192,-8.6,-8.4
-4.009e+00,-0.2,-0.208,-8.6,-9
-4.005e+00,-0.2,-0.192,-8.6,-8.4
-4.002e+00,-0.2,-0.208,-8.6,-9
-3.998e+00,-0.2,-0.192,-8.6,-8.4
-3.994e+00,-0.2,-0.208,-8.6,-9
-3.990e+00,-0.204,-0.192,-8.6,-8.4
-3.986e+00,-0.204,-0.212,-8.6,-9
-3.982e+00,-0.2,-0.192,-8.8,-8.4
-3.978e+00,-0.2,-0.212,-8.8,-9
-3.975e+00,-0.204,-0.192,-8.8,-8.4
-3.971e+00,-0.204,-0.212,-8.8,-9
-3.967e+00,-0.204,-0.196,-8.8,-8.4
-3.963e+00,-0.204,-0.212,-8.8,-9
-3.959e+00,-0.204,-0.196,-8.8,-8.4
-3.955e+00,-0.204,-0.212,-8.8,-9
-3.952e+00,-0.204,-0.192,-8.8,-8.4
-3.948e+00,-0.204,-0.212,-8.8,-9
-3.944e+00,-0.204,-0.196,-8.8,-8.4
-3.940e+00,-0.204,-0.212,-8.8,-9
-3.936e+00,-0.204,-0.196,-8.8,-8.4
-3.932e+00,-0.204,-0.212,-8.8,-9
-3.929e+00,-0.204,-0.196,-8.8,-8.4
-3.925e+00,-0.204,-0.212,-8.8,-9
-3.921e+00,-0.208,-0.2,-8.8,-8.6
-3.917e+00,-0.204,-0.216,-8.8,-9
-3.913e+00,-0.204,-0.196,-8.8,-8.4
-3.909e+00,-0.204,-0.212,-8.8,-9
-3.906e+00,-0.208,-0.2,-8.8,-8.4
-3.902e+00,-0.208,-0.216,-8.8,-9
-3.898e+00,-0.204,-0.196,-8.8,-8.6
-3.894e+00,-0.204,-0.216,-8.8,-9
-3.890e+00,-0.208,-0.2,-8.8,-8.6
-3.886e+00,-0.208,-0.216,-8.8,-9
-3.882e+00,-0.208,-0.196,-8.8,-8.6
-3.879e+00,-0.208,-0.216,-8.8,-9
-3.875e+00,-0.208,-0.2,-8.8,-8.6
-3.871e+00,-0.208,-0.216,-8.8,-9
-3.867e+00,-0.208,-0.2,-8.8,-8.6
-3.863e+00,-0.208,-0.216,-8.8,-9
-3.859e+00,-0.208,-0.196,-8.8,-8.6
-3.856e+00,-0.208,-0.216,-8.8,-9
-3.852e+00,-0.208,-0.196,-8.8,-8.6
-3.848e+00,-0.208,-0.216,-8.8,-9
-3.844e+00,-0.208,-0.2,-8.8,-8.6
-3.840e+00,-0.212,-0.216,-8.8,-9
-3.836e+00,-0.212,-0.204,-8.8,-8.6
-3.833e+00,-0.208,-0.22,-8.8,-9
-3.829e+00,-0.208,-0.196,-8.8,-8.6
-3.825e+00,-0.212,-0.22,-8.8,-9
-3.821e+00,-0.212,-0.204,-8.8,-8.6
-3.817e+00,-0.212,-0.22,-8.8,-9
-3.813e+00,-0.212,-0.204,-8.8,-8.6
-3.810e+00,-0.212,-0.216,-8.8,-9
-3.806e+00,-0.212,-0.204,-8.8,-8.6
-3.802e+00,-0.212,-0.22,-8.8,-9
-3.798e+00,-0.212,-0.204,-8.8,-8.6
-3.794e+00,-0.212,-0.22,-8.8,-9
-3.790e+00,-0.212,-0.204,-8.8,-8.6
-3.786e+00,-0.212,-0.22,-8.8,-9
-3.783e+00,-0.212,-0.204,-8.8,-8.6
-3.779e+00,-0.212,-0.22,-8.8,-9
-3.775e+00,-0.212,-0.204,-8.8,-8.6
-3.771e+00,-0.212,-0.22,-8.8,-9
-3.767e+00,-0.212,-0.204,-8.8,-8.6
-3.763e+00,-0.212,-0.22,-8.8,-9
-3.760e+00,-0.212,-0.204,-8.8,-8.6
-3.756e+00,-0.216,-0.224,-8.8,-9
-3.752e+00,-0.216,-0.204,-8.8,-8.6
-3.748e+00,-0.212,-0.224,-8.8,-9
-3.744e+00,-0.212,-0.204,-8.8,-8.6
-3.740e+00,-0.216,-0.22,-8.8,-9
-3.737e+00,-0.216,-0.208,-8.8,-8.6
-3.733e+00,-0.216,-0.224,-8.8,-9
-3.729e+00,-0.212,-0.2,-8.8,-8.6
-3.725e+00,-0.216,-0.22,-8.8,-9
-3.721e+00,-0.216,-0.208,-8.8,-8.6
-3.717e+00,-0.216,-0.224,-8.8,-9
-3.714e+00,-0.216,-0.204,-8.8,-8.6
-3.710e+00,-0.216,-0.22,-8.8,-9
-3.706e+00,-0.216,-0.204,-8.8,-8.6
-3.702e+00,-0.216,-0.228,-8.8,-9
-3.698e+00,-0.216,-0.208,-8.8,-8.6
-3.694e+00,-0.216,-0.224,-8.8,-9
-3.690e+00,-0.216,-0.208,-8.8,-8.6
-3.687e+00,-0.216,-0.224,-8.8,-9
-3.683e+00,-0.216,-0.208,-8.8,-8.6
-3.679e+00,-0.216,-0.224,-8.8,-9
-3.675e+00,-0.216,-0.208,-8.8,-8.6
-3.671e+00,-0.216,-0.228,-8.8,-9
-3.667e+00,-0.216,-0.208,-8.8,-8.6
-3.664e+00,-0.216,-0.228,-8.8,-9
-3.660e+00,-0.216,-0.208,-8.8,-8.6
-3.656e+00,-0.216,-0.224,-8.8,-9
-3.652e+00,-0.216,-0.208,-8.8,-8.6
-3.648e+00,-0.216,-0.228,-8.8,-9
-3.644e+00,-0.216,-0.208,-8.8,-8.6
-3.641e+00,-0.216,-0.224,-8.8,-9.2
-3.637e+00,-0.216,-0.212,-8.8,-8.6
-3.633e+00,-0.216,-0.228,-8.8,-9.2
-3.629e+00,-0.216,-0.208,-8.8,-8.6
-3.625e+00,-0.216,-0.224,-8.8,-9.2
-3.621e+00,-0.22,-0.212,-8.8,-8.6
-3.618e+00,-0.216,-0.228,-8.8,-9.2
-3.614e+00,-0.216,-0.208,-8.8,-8.6
-3.610e+00,-0.216,-0.224,-8.8,-9.2
-3.606e+00,-0.22,-0.212,-8.8,-8.6
-3.602e+00,-0.22,-0.228,-8.8,-9.2
-3.598e+00,-0.216,-0.208,-8.8,-8.6
-3.594e+00,-0.216,-0.224,-9,-9.2
-3.591e+00,-0.22,-0.212,-9,-8.6
-3.587e+00,-0.22,-0.228,-9,-9.2
-3.583e+00,-0.22,-0.208,-9,-8.6
-3.579e+00,-0.216,-0.228,-9,-9.2
-3.575e+00,-0.22,-0.212,-9,-8.6
-3.571e+00,-0.22,-0.228,-9,-9.2
-3.568e+00,-0.22,-0.208,-9,-8.6
-3.564e+00,-0.216,-0.228,-9,-9.2
-3.560e+00,-0.22,-0.212,-9,-8.6
-3.556e+00,-0.22,-0.228,-9,-9.2
-3.552e+00,-0.22,-0.208,-9,-8.6
-3.548e+00,-0.22,-0.228,-9,-9.2
-3.545e+00,-0.22,-0.208,-9,-8.6
-3.541e+00,-0.22,-0.236,-9,-9.2
-3.537e+00,-0.22,-0.212,-9,-8.6
-3.533e+00,-0.22,-0.228,-9,-9.2
-3.529e+00,-0.22,-0.208,-9,-8.6
-3.525e+00,-0.22,-0.228,-9,-9.2
-3.522e+00,-0.22,-0.212,-9,-8.6
-3.518e+00,-0.22,-0.228,-9,-9.2
-3.514e+00,-0.22,-0.208,-9,-8.6
-3.510e+00,-0.22,-0.228,-9,-9.2
-3.506e+00,-0.22,-0.212,-9,-8.8
-3.502e+00,-0.22,-0.228,-9,-9.2
-3.498e+00,-0.22,-0.212,-9,-8.8
-3.495e+00,-0.22,-0.228,-9,-9.2
-3.491e+00,-0.22,-0.212,-9,-8.8
-3.487e+00,-0.22,-0.228,-9,-9.2
-3.483e+00,-0.22,-0.212,-9,-8.8
-3.479e+00,-0.22,-0.228,-9,-9.2
-3.475e+00,-0.22,-0.212,-9,-8.8
-3.472e+00,-0.22,-0.228,-9,-9.2
-3.468e+00,-0.22,-0.208,-9,-8.8
-3.464e+00,-0.22,-0.228,-9,-9.2
-3.460e+00,-0.22,-0.212,-9,-8.8
-3.456e+00,-0.22,-0.228,-9,-9.2
-3.452e+00,-0.22,-0.212,-9,-8.8
-3.449e+00,-0.22,-0.228,-9,-9.2
-3.445e+00,-0.22,-0.212,-9,-8.8
-3.441e+00,-0.22,-0.228,-9,-9.2
-3.437e+00,-0.22,-0.212,-9,-8.8
-3.433e+00,-0.22,-0.228,-9,-9.2
-3.429e+00,-0.22,-0.212,-9,-8.8
-3.425e+00,-0.22,-0.228,-9,-9.2
-3.422e+00,-0.22,-0.212,-9,-8.8
-3.418e+00,-0.22,-0.228,-9,-9.2
-3.414e+00,-0.216,-0.212,-9,-8.8
-3.410e+00,-0.22,-0.228,-9,-9.2
-3.406e+00,-0.22,-0.208,-9,-8.8
-3.402e+00,-0.22,-0.228,-9,-9.2
-3.399e+00,-0.216,-0.212,-9,-8.8
-3.395e+00,-0.216,-0.228,-9,-9.2
-3.391e+00,-0.22,-0.208,-9,-8.8
-3.387e+00,-0.22,-0.232,-9,-9.2
-3.383e+00,-0.216,-0.208,-9,-8.8
-3.379e+00,-0.216,-0.228,-9,-9.2
-3.376e+00,-0.22,-0.208,-9,-8.8
-3.372e+00,-0.22,-0.228,-9,-9.2
-3.368e+00,-0.22,-0.208,-9,-8.8
-3.364e+00,-0.216,-0.228,-9,-9.2
-3.360e+00,-0.216,-0.208,-9,-8.8
-3.356e+00,-0.22,-0.228,-9,-9.2
-3.353e+00,-0.22,-0.208,-9,-8.8
-3.349e+00,-0.216,-0.228,-9,-9.2
-3.345e+00,-0.216,-0.208,-9,-8.8
-3.341e+00,-0.216,-0.224,-9,-9.2
-3.337e+00,-0.216,-0.212,-9,-8.8
-3.333e+00,-0.216,-0.224,-9,-9.2
-3.329e+00,-0.216,-0.208,-9,-8.8
-3.326e+00,-0.216,-0.224,-9,-9.2
-3.322e+00,-0.216,-0.208,-9,-8.8
-3.318e+00,-0.216,-0.224,-9,-9.2
-3.314e+00,-0.216,-0.208,-9,-8.8
-3.310e+00,-0.216,-0.224,-9,-9.2
-3.306e+00,-0.216,-0.208,-9,-8.8
-3.303e+00,-0.216,-0.224,-9,-9.2
-3.299e+00,-0.216,-0.208,-9,-8.8
-3.295e+00,-0.216,-0.224,-9,-9.2
-3.291e+00,-0.216,-0.208,-9,-8.8
-3.287e+00,-0.216,-0.224,-9,-9.2
-3.283e+00,-0.216,-0.204,-9,-8.8
-3.280e+00,-0.216,-0.224,-9,-9.2
-3.276e+00,-0.216,-0.208,-9,-8.8
-3.272e+00,-0.216,-0.224,-9,-9.2
-3.268e+00,-0.216,-0.208,-9,-8.8
-3.264e+00,-0.212,-0.224,-9,-9.2
-3.260e+00,-0.212,-0.204,-9,-8.8
-3.257e+00,-0.216,-0.22,-9,-9.2
-3.253e+00,-0.216,-0.204,-9,-8.8
-3.249e+00,-0.212,-0.224,-9,-9.2
-3.245e+00,-0.212,-0.204,-9,-8.8
-3.241e+00,-0.212,-0.224,-9,-9.2
-3.237e+00,-0.212,-0.204,-9,-8.8
-3.233e+00,-0.212,-0.22,-9,-9.4
-3.230e+00,-0.212,-0.196,-9,-8.8
-3.226e+00,-0.212,-0.224,-9,-9.4
-3.222e+00,-0.212,-0.204,-9,-8.8
-3.218e+00,-0.212,-0.224,-9,-9.4
-3.214e+00,-0.212,-0.2,-9,-8.8
-3.210e+00,-0.212,-0.22,-9,-9.4
-3.207e+00,-0.212,-0.204,-9,-8.8
-3.203e+00,-0.212,-0.22,-9,-9.4
-3.199e+00,-0.208,-0.2,-9,-8.8
-3.195e+00,-0.208,-0.22,-9,-9.4
-3.191e+00,-0.212,-0.196,-9,-8.8
-3.187e+00,-0.212,-0.22,-9.2,-9.4
-3.184e+00,-0.208,-0.2,-9.2,-8.8
-3.180e+00,-0.208,-0.216,-9.2,-9.4
-3.176e+00,-0.208,-0.2,-9.2,-8.8
-3.172e+00,-0.208,-0.216,-9.2,-9.4
-3.168e+00,-0.208,-0.2,-9.2,-8.8
-3.164e+00,-0.208,-0.216,-9.2,-9.4
-3.161e+00,-0.208,-0.2,-9.2,-8.8
-3.157e+00,-0.208,-0.216,-9.2,-9.4
-3.153e+00,-0.208,-0.2,-9.2,-8.8
-3.149e+00,-0.204,-0.216,-9.2,-9.4
-3.145e+00,-0.204,-0.196,-9.2,-8.8
-3.141e+00,-0.208,-0.212,-9.2,-9.4
-3.137e+00,-0.208,-0.2,-9.2,-8.8
-3.134e+00,-0.204,-0.216,-9.2,-9.4
-3.130e+00,-0.204,-0.196,-9.2,-9
-3.126e+00,-0.204,-0.212,-9.2,-9.4
-3.122e+00,-0.204,-0.196,-9.2,-8.8
-3.118e+00,-0.204,-0.212,-9.2,-9.4
-3.114e+00,-0.204,-0.196,-9.2,-8.8
-3.111e+00,-0.204,-0.212,-9.2,-9.4
-3.107e+00,-0.204,-0.196,-9.2,-9
-3.103e+00,-0.204,-0.212,-9.2,-9.4
-3.099e+00,-0.2,-0.192,-9.2,-9
-3.095e+00,-0.2,-0.212,-9.2,-9.4
-3.091e+00,-0.2,-0.188,-9.2,-9
-3.088e+00,-0.204,-0.212,-9.2,-9.4
-3.084e+00,-0.2,-0.192,-9.2,-9
-3.080e+00,-0.2,-0.208,-9.2,-9.4
-3.076e+00,-0.2,-0.192,-9.2,-9
-3.072e+00,-0.2,-0.208,-9.2,-9.4
-3.068e+00,-0.2,-0.188,-9.2,-9
-3.065e+00,-0.2,-0.212,-9.2,-9.4
-3.061e+00,-0.2,-0.188,-9.2,-9
-3.057e+00,-0.2,-0.208,-9.2,-9.4
-3.053e+00,-0.2,-0.188,-9.2,-9
-3.049e+00,-0.196,-0.208,-9.2,-9.4
-3.045e+00,-0.196,-0.188,-9.2,-9
-3.041e+00,-0.196,-0.204,-9.2,-9.4
-3.038e+00,-0.196,-0.188,-9.2,-9
-3.034e+00,-0.196,-0.208,-9.2,-9.4
-3.030e+00,-0.196,-0.184,-9.2,-9
-3.026e+00,-0.196,-0.204,-9.2,-9.4
-3.022e+00,-0.196,-0.188,-9.2,-9
-3.018e+00,-0.196,-0.204,-9.2,-9.4
