Model,DPO2012
Firmware Version,1.39

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,4,,,
Sample Interval,0.00768049,,,
Filter Frequency,14,,,
Record Length,5200,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,1,,1,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,0.1,,0.2,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
-1.0684e+01,-0.02,-0.024,-0.136,-0.152
-1.0676e+01,-0.02,-0.016,-0.136,-0.12
-1.0668e+01,-0.02,-0.024,-0.136,-0.144
-1.0661e+01,-0.02,-0.016,-0.136,-0.12
-1.0653e+01,-0.02,-0.024,-0.136,-0.144
-1.0645e+01,-0.02,-0.016,-0.136,-0.12
-1.0637e+01,-0.02,-0.024,-0.136,-0.144
-1.0630e+01,-0.02,-0.016,-0.136,-0.12
-1.0622e+01,-0.02,-0.024,-0.128,-0.144
-1.0614e+01,-0.02,-0.016,-0.128,-0.12
-1.0607e+01,-0.02,-0.024,-0.128,-0.144
-1.0599e+01,-0.02,-0.016,-0.128,-0.12
-1.0591e+01,-0.02,-0.024,-0.128,-0.144
-1.0584e+01,-0.02,-0.016,-0.128,-0.12
-1.0576e+01,-0.02,-0.024,-0.128,-0.144
-1.0568e+01,-0.02,-0.016,-0.128,-0.12
-1.0561e+01,-0.02,-0.024,-0.128,-0.144
-1.0553e+01,-0.02,-0.016,-0.128,-0.12
-1.0545e+01,-0.02,-0.024,-0.128,-0.136
-1.0538e+01,-0.02,-0.016,-0.128,-0.12
-1.0530e+01,-0.02,-0.024,-0.128,-0.144
-1.0522e+01,-0.02,-0.012,-0.128,-0.112
-1.0515e+01,-0.02,-0.024,-0.128,-0.144
-1.0507e+01,-0.02,-0.012,-0.128,-0.112
-1.0499e+01,-0.02,-0.024,-0.128,-0.136
-1.0492e+01,-0.02,-0.012,-0.128,-0.112
-1.0484e+01,-0.02,-0.024,-0.128,-0.136
-1.0476e+01,-0.02,-0.012,-0.128,-0.112
-1.0469e+01,-0.02,-0.02,-0.128,-0.136
-1.0461e+01,-0.02,-0.012,-0.128,-0.112
-1.0453e+01,-0.016,-0.024,-0.128,-0.136
-1.0445e+01,-0.016,-0.012,-0.128,-0.112
-1.0438e+01,-0.016,-0.024,-0.128,-0.136
-1.0430e+01,-0.016,-0.012,-0.128,-0.112
-1.0422e+01,-0.016,-0.02,-0.12,-0.136
-1.0415e+01,-0.016,-0.012,-0.12,-0.112
-1.0407e+01,-0.016,-0.024,-0.12,-0.136
-1.0399e+01,-0.016,-0.012,-0.12,-0.112
-1.0392e+01,-0.016,-0.02,-0.12,-0.136
-1.0384e+01,-0.016,-0.012,-0.12,-0.112
-1.0376e+01,-0.016,-0.02,-0.12,-0.136
-1.0369e+01,-0.016,-0.012,-0.12,-0.112
-1.0361e+01,-0.016,-0.02,-0.12,-0.136
-1.0353e+01,-0.016,-0.012,-0.12,-0.112
-1.0346e+01,-0.016,-0.02,-0.12,-0.136
-1.0338e+01,-0.016,-0.012,-0.12,-0.112
-1.0330e+01,-0.016,-0.02,-0.12,-0.136
-1.0323e+01,-0.016,-0.012,-0.12,-0.104
-1.0315e+01,-0.016,-0.02,-0.12,-0.128
-1.0307e+01,-0.016,-0.012,-0.12,-0.112
-1.0300e+01,-0.016,-0.02,-0.12,-0.128
-1.0292e+01,-0.016,-0.012,-0.12,-0.112
-1.0284e+01,-0.016,-0.02,-0.12,-0.128
-1.0276e+01,-0.016,-0.012,-0.12,-0.104
-1.0269e+01,-0.016,-0.02,-0.12,-0.128
-1.0261e+01,-0.016,-0.012,-0.12,-0.104
-1.0253e+01,-0.016,-0.02,-0.12,-0.128
-1.0246e+01,-0.016,-0.012,-0.12,-0.104
-1.0238e+01,-0.016,-0.02,-0.12,-0.128
-1.0230e+01,-0.016,-0.012,-0.12,-0.104
-1.0223e+01,-0.016,-0.02,-0.12,-0.128
-1.0215e+01,-0.016,-0.012,-0.112,-0.104
-1.0207e+01,-0.016,-0.02,-0.112,-0.128
-1.0200e+01,-0.016,-0.012,-0.112,-0.104
-1.0192e+01,-0.016,-0.02,-0.112,-0.128
-1.0184e+01,-0.016,-0.012,-0.112,-0.104
-1.0177e+01,-0.016,-0.02,-0.112,-0.128
-1.0169e+01,-0.016,-0.012,-0.112,-0.104
-1.0161e+01,-0.016,-0.02,-0.112,-0.128
-1.0154e+01,-0.016,-0.012,-0.112,-0.104
-1.0146e+01,-0.016,-0.02,-0.112,-0.12
-1.0138e+01,-0.016,-0.012,-0.112,-0.104
-1.0131e+01,-0.016,-0.02,-0.112,-0.12
-1.0123e+01,-0.016,-0.012,-0.112,-0.104
-1.0115e+01,-0.016,-0.02,-0.112,-0.12
-1.0108e+01,-0.016,-0.012,-0.112,-0.104
-1.0100e+01,-0.016,-0.02,-0.112,-0.12
-1.0092e+01,-0.016,-0.012,-0.112,-0.096
-1.0084e+01,-0.016,-0.02,-0.112,-0.12
-1.0077e+01,-0.016,-0.012,-0.112,-0.096
-1.0069e+01,-0.016,-0.02,-0.112,-0.12
-1.0061e+01,-0.016,-0.012,-0.112,-0.096
-1.0054e+01,-0.016,-0.02,-0.112,-0.12
-1.0046e+01,-0.016,-0.012,-0.112,-0.096
-1.0038e+01,-0.016,-0.02,-0.112,-0.128
-1.0031e+01,-0.016,-0.012,-0.112,-0.096
-1.0023e+01,-0.016,-0.02,-0.104,-0.12
-1.0015e+01,-0.016,-0.012,-0.104,-0.096
-1.0008e+01,-0.016,-0.02,-0.104,-0.12
-1.0000e+01,-0.016,-0.012,-0.104,-0.096
-9.9923e+00,-0.016,-0.02,-0.104,-0.12
-9.9846e+00,-0.016,-0.012,-0.104,-0.096
-9.9770e+00,-0.016,-0.02,-0.104,-0.12
-9.9693e+00,-0.016,-0.008,-0.104,-0.096
-9.9616e+00,-0.016,-0.02,-0.104,-0.12
-9.9539e+00,-0.016,-0.008,-0.104,-0.096
-9.9462e+00,-0.012,-0.02,-0.104,-0.12
-9.9386e+00,-0.012,-0.008,-0.104,-0.096
-9.9309e+00,-0.012,-0.02,-0.104,-0.112
-9.9232e+00,-0.012,-0.008,-0.104,-0.096
-9.9155e+00,-0.012,-0.02,-0.104,-0.112
-9.9078e+00,-0.012,-0.008,-0.104,-0.096
-9.9002e+00,-0.012,-0.016,-0.104,-0.112
-9.8925e+00,-0.012,-0.008,-0.104,-0.088
-9.8848e+00,-0.012,-0.016,-0.104,-0.12
-9.8771e+00,-0.012,-0.008,-0.104,-0.088
-9.8694e+00,-0.012,-0.016,-0.104,-0.12
-9.8618e+00,-0.012,-0.008,-0.104,-0.088
-9.8541e+00,-0.012,-0.016,-0.104,-0.112
-9.8464e+00,-0.012,-0.008,-0.096,-0.088
-9.8387e+00,-0.012,-0.016,-0.096,-0.112
-9.8310e+00,-0.012,-0.008,-0.096,-0.088
-9.8233e+00,-0.012,-0.016,-0.096,-0.112
-9.8157e+00,-0.012,-0.008,-0.096,-0.088
-9.8080e+00,-0.012,-0.016,-0.096,-0.112
-9.8003e+00,-0.012,-0.008,-0.096,-0.088
-9.7926e+00,-0.012,-0.016,-0.096,-0.104
-9.7849e+00,-0.012,-0.008,-0.096,-0.088
-9.7773e+00,-0.012,-0.016,-0.096,-0.104
-9.7696e+00,-0.012,-0.008,-0.096,-0.088
-9.7619e+00,-0.012,-0.016,-0.096,-0.104
-9.7542e+00,-0.012,-0.008,-0.096,-0.088
-9.7465e+00,-0.012,-0.016,-0.096,-0.104
-9.7389e+00,-0.012,-0.008,-0.096,-0.08
-9.7312e+00,-0.012,-0.016,-0.096,-0.112
-9.7235e+00,-0.012,-0.008,-0.096,-0.08
-9.7158e+00,-0.012,-0.016,-0.096,-0.104
-9.7081e+00,-0.012,-0.008,-0.096,-0.08
-9.7005e+00,-0.012,-0.016,-0.096,-0.104
-9.6928e+00,-0.012,-0.008,-0.096,-0.08
-9.6851e+00,-0.012,-0.016,-0.096,-0.104
-9.6774e+00,-0.012,-0.008,-0.088,-0.08
-9.6697e+00,-0.012,-0.016,-0.088,-0.104
-9.6621e+00,-0.012,-0.008,-0.088,-0.08
-9.6544e+00,-0.012,-0.016,-0.088,-0.104
-9.6467e+00,-0.012,-0.008,-0.088,-0.08
-9.6390e+00,-0.012,-0.016,-0.088,-0.096
-9.6313e+00,-0.012,-0.008,-0.088,-0.08
-9.6237e+00,-0.012,-0.016,-0.088,-0.096
-9.6160e+00,-0.012,-0.008,-0.088,-0.08
-9.6083e+00,-0.012,-0.016,-0.088,-0.096
-9.6006e+00,-0.012,-0.008,-0.088,-0.08
-9.5929e+00,-0.012,-0.016,-0.088,-0.096
-9.5853e+00,-0.012,-0.008,-0.088,-0.08
-9.5776e+00,-0.012,-0.016,-0.088,-0.096
-9.5699e+00,-0.012,-0.008,-0.088,-0.08
-9.5622e+00,-0.012,-0.016,-0.088,-0.096
-9.5545e+00,-0.012,-0.008,-0.088,-0.072
-9.5469e+00,-0.012,-0.016,-0.088,-0.096
-9.5392e+00,-0.012,-0.008,-0.088,-0.072
-9.5315e+00,-0.012,-0.016,-0.088,-0.096
-9.5238e+00,-0.012,-0.008,-0.088,-0.072
-9.5161e+00,-0.012,-0.016,-0.088,-0.096
-9.5084e+00,-0.012,-0.008,-0.08,-0.072
-9.5008e+00,-0.012,-0.016,-0.08,-0.096
-9.4931e+00,-0.012,-0.008,-0.08,-0.072
-9.4854e+00,-0.012,-0.016,-0.08,-0.096
-9.4777e+00,-0.012,-0.008,-0.08,-0.072
-9.4700e+00,-0.012,-0.016,-0.08,-0.088
-9.4624e+00,-0.012,-0.004,-0.08,-0.072
-9.4547e+00,-0.012,-0.016,-0.08,-0.088
-9.4470e+00,-0.012,-0.008,-0.08,-0.072
-9.4393e+00,-0.012,-0.016,-0.08,-0.088
-9.4316e+00,-0.012,-0.004,-0.08,-0.072
-9.4240e+00,-0.012,-0.016,-0.08,-0.088
-9.4163e+00,-0.012,-0.004,-0.08,-0.072
-9.4086e+00,-0.008,-0.016,-0.08,-0.096
-9.4009e+00,-0.008,-0.004,-0.08,-0.064
-9.3932e+00,-0.008,-0.016,-0.08,-0.088
-9.3856e+00,-0.008,-0.004,-0.08,-0.064
-9.3779e+00,-0.008,-0.016,-0.08,-0.088
-9.3702e+00,-0.008,-0.004,-0.08,-0.064
-9.3625e+00,-0.008,-0.012,-0.08,-0.088
-9.3548e+00,-0.008,-0.004,-0.08,-0.064
-9.3472e+00,-0.008,-0.016,-0.08,-0.088
-9.3395e+00,-0.008,-0.004,-0.08,-0.064
-9.3318e+00,-0.008,-0.012,-0.072,-0.088
-9.3241e+00,-0.008,-0.004,-0.072,-0.064
-9.3164e+00,-0.008,-0.012,-0.072,-0.088
-9.3088e+00,-0.008,-0.004,-0.072,-0.064
-9.3011e+00,-0.008,-0.012,-0.072,-0.08
-9.2934e+00,-0.008,-0.004,-0.072,-0.064
-9.2857e+00,-0.008,-0.012,-0.072,-0.08
-9.2780e+00,-0.008,-0.004,-0.072,-0.064
-9.2704e+00,-0.008,-0.012,-0.072,-0.08
-9.2627e+00,-0.008,-0.004,-0.072,-0.064
-9.2550e+00,-0.008,-0.012,-0.072,-0.08
-9.2473e+00,-0.008,-0.004,-0.072,-0.064
-9.2396e+00,-0.008,-0.012,-0.072,-0.088
-9.2320e+00,-0.008,-0.004,-0.072,-0.056
-9.2243e+00,-0.008,-0.012,-0.072,-0.08
-9.2166e+00,-0.008,-0.004,-0.072,-0.056
-9.2089e+00,-0.008,-0.012,-0.072,-0.08
-9.2012e+00,-0.008,-0.004,-0.072,-0.056
-9.1935e+00,-0.008,-0.012,-0.072,-0.08
-9.1859e+00,-0.008,-0.004,-0.072,-0.056
-9.1782e+00,-0.008,-0.012,-0.064,-0.08
-9.1705e+00,-0.008,-0.004,-0.064,-0.056
-9.1628e+00,-0.008,-0.012,-0.064,-0.08
-9.1551e+00,-0.008,-0.004,-0.064,-0.056
-9.1475e+00,-0.008,-0.012,-0.064,-0.08
-9.1398e+00,-0.008,-0.004,-0.064,-0.056
-9.1321e+00,-0.008,-0.012,-0.064,-0.08
-9.1244e+00,-0.008,-0.004,-0.064,-0.056
-9.1167e+00,-0.008,-0.012,-0.064,-0.08
-9.1091e+00,-0.008,-0.004,-0.064,-0.056
-9.1014e+00,-0.008,-0.012,-0.064,-0.08
-9.0937e+00,-0.008,-0.004,-0.064,-0.056
-9.0860e+00,-0.008,-0.012,-0.064,-0.08
-9.0783e+00,-0.008,-0.004,-0.064,-0.048
-9.0707e+00,-0.008,-0.012,-0.064,-0.072
-9.0630e+00,-0.008,-0.004,-0.064,-0.048
-9.0553e+00,-0.008,-0.012,-0.064,-0.072
-9.0476e+00,-0.008,-0.004,-0.064,-0.048
-9.0399e+00,-0.008,-0.012,-0.064,-0.072
-9.0323e+00,-0.008,-0.004,-0.064,-0.048
-9.0246e+00,-0.008,-0.012,-0.064,-0.072
-9.0169e+00,-0.008,-0.004,-0.064,-0.048
-9.0092e+00,-0.008,-0.012,-0.056,-0.072
-9.0015e+00,-0.008,-0.004,-0.056,-0.048
-8.9939e+00,-0.008,-0.012,-0.056,-0.072
-8.9862e+00,-0.008,-0.004,-0.056,-0.048
-8.9785e+00,-0.008,-0.012,-0.056,-0.072
-8.9708e+00,-0.008,-0.004,-0.056,-0.048
-8.9631e+00,-0.008,-0.012,-0.056,-0.064
-8.9555e+00,-0.008,-0.004,-0.056,-0.048
-8.9478e+00,-0.008,-0.012,-0.056,-0.064
-8.9401e+00,-0.008,-0.004,-0.056,-0.048
-8.9324e+00,-0.008,-0.012,-0.056,-0.064
-8.9247e+00,-0.008,-0.004,-0.056,-0.048
-8.9171e+00,-0.008,-0.012,-0.056,-0.064
-8.9094e+00,-0.008,2.86102e-09,-0.056,-0.04
-8.9017e+00,-0.008,-0.012,-0.056,-0.064
-8.8940e+00,-0.008,2.86102e-09,-0.056,-0.04
-8.8863e+00,-0.008,-0.012,-0.056,-0.064
-8.8786e+00,-0.008,2.86102e-09,-0.056,-0.04
-8.8710e+00,-0.004,-0.012,-0.056,-0.064
-8.8633e+00,-0.004,2.86102e-09,-0.048,-0.04
-8.8556e+00,-0.004,-0.012,-0.048,-0.064
-8.8479e+00,-0.004,2.86102e-09,-0.048,-0.04
-8.8402e+00,-0.004,-0.012,-0.048,-0.064
-8.8326e+00,-0.004,2.86102e-09,-0.048,-0.04
-8.8249e+00,-0.004,-0.012,-0.048,-0.056
-8.8172e+00,-0.004,2.86102e-09,-0.048,-0.04
-8.8095e+00,-0.004,-0.008,-0.048,-0.056
-8.8018e+00,-0.004,2.86102e-09,-0.048,-0.04
-8.7942e+00,-0.004,-0.008,-0.048,-0.056
-8.7865e+00,-0.004,2.86102e-09,-0.048,-0.04
-8.7788e+00,-0.004,-0.008,-0.048,-0.056
-8.7711e+00,-0.004,2.86102e-09,-0.048,-0.032
-8.7634e+00,-0.004,-0.008,-0.048,-0.056
-8.7558e+00,-0.004,2.86102e-09,-0.048,-0.032
-8.7481e+00,-0.004,-0.008,-0.048,-0.056
-8.7404e+00,-0.004,2.86102e-09,-0.048,-0.032
-8.7327e+00,-0.004,-0.008,-0.048,-0.056
-8.7250e+00,-0.004,2.86102e-09,-0.048,-0.032
-8.7174e+00,-0.004,-0.008,-0.04,-0.056
-8.7097e+00,-0.004,2.86102e-09,-0.04,-0.032
-8.7020e+00,-0.004,-0.008,-0.04,-0.056
-8.6943e+00,-0.004,2.86102e-09,-0.04,-0.032
-8.6866e+00,-0.004,-0.008,-0.04,-0.056
-8.6790e+00,-0.004,2.86102e-09,-0.04,-0.032
-8.6713e+00,-0.004,-0.008,-0.04,-0.048
-8.6636e+00,-0.004,2.86102e-09,-0.04,-0.032
-8.6559e+00,-0.004,-0.008,-0.04,-0.048
-8.6482e+00,-0.004,2.86102e-09,-0.04,-0.032
-8.6406e+00,-0.004,-0.008,-0.04,-0.048
-8.6329e+00,-0.004,2.86102e-09,-0.04,-0.032
-8.6252e+00,-0.004,-0.008,-0.04,-0.048
-8.6175e+00,-0.004,2.86102e-09,-0.04,-0.024
-8.6098e+00,-0.004,-0.008,-0.04,-0.048
-8.6022e+00,-0.004,2.86102e-09,-0.04,-0.024
-8.5945e+00,-0.004,-0.008,-0.04,-0.056
-8.5868e+00,-0.004,2.86102e-09,-0.04,-0.024
-8.5791e+00,-0.004,-0.008,-0.032,-0.048
-8.5714e+00,-0.004,2.86102e-09,-0.032,-0.024
-8.5637e+00,-0.004,-0.008,-0.032,-0.048
-8.5561e+00,-0.004,2.86102e-09,-0.032,-0.024
-8.5484e+00,-0.004,-0.008,-0.032,-0.048
-8.5407e+00,-0.004,2.86102e-09,-0.032,-0.024
-8.5330e+00,-0.004,-0.008,-0.032,-0.04
-8.5253e+00,-0.004,2.86102e-09,-0.032,-0.024
-8.5177e+00,-0.004,-0.008,-0.032,-0.04
-8.5100e+00,-0.004,2.86102e-09,-0.032,-0.024
-8.5023e+00,-0.004,-0.008,-0.032,-0.04
-8.4946e+00,-0.004,2.86102e-09,-0.032,-0.024
-8.4869e+00,-0.004,-0.008,-0.032,-0.04
-8.4793e+00,-0.004,2.86102e-09,-0.032,-0.024
-8.4716e+00,-0.004,-0.008,-0.032,-0.04
-8.4639e+00,-0.004,2.86102e-09,-0.032,-0.016
-8.4562e+00,-0.004,-0.008,-0.032,-0.04
-8.4485e+00,-0.004,2.86102e-09,-0.032,-0.016
-8.4409e+00,-0.004,-0.008,-0.032,-0.04
-8.4332e+00,-0.004,2.86102e-09,-0.024,-0.016
-8.4255e+00,-0.004,-0.008,-0.024,-0.04
-8.4178e+00,-0.004,2.86102e-09,-0.024,-0.016
-8.4101e+00,-0.004,-0.008,-0.024,-0.04
-8.4025e+00,-0.004,2.86102e-09,-0.024,-0.016
-8.3948e+00,-0.004,-0.008,-0.024,-0.032
-8.3871e+00,-0.004,0.004,-0.024,-0.016
-8.3794e+00,-0.004,-0.008,-0.024,-0.032
-8.3717e+00,-0.004,0.004,-0.024,-0.016
-8.3641e+00,-0.004,-0.008,-0.024,-0.032
-8.3564e+00,-0.004,2.86102e-09,-0.024,-0.016
-8.3487e+00,-0.004,-0.008,-0.024,-0.032
-8.3410e+00,2.86102e-09,0.004,-0.024,-0.016
-8.3333e+00,2.86102e-09,-0.008,-0.024,-0.032
-8.3257e+00,2.86102e-09,0.004,-0.024,-0.008
-8.3180e+00,2.86102e-09,-0.008,-0.024,-0.032
-8.3103e+00,2.86102e-09,0.004,-0.024,-0.008
-8.3026e+00,2.86102e-09,-0.008,-0.016,-0.032
-8.2949e+00,2.86102e-09,0.004,-0.016,-0.008
-8.2873e+00,2.86102e-09,-0.004,-0.016,-0.032
-8.2796e+00,2.86102e-09,0.004,-0.016,-0.008
-8.2719e+00,2.86102e-09,-0.004,-0.016,-0.032
-8.2642e+00,2.86102e-09,0.004,-0.016,-0.008
-8.2565e+00,2.86102e-09,-0.004,-0.016,-0.032
-8.2488e+00,2.86102e-09,0.004,-0.016,-0.008
-8.2412e+00,2.86102e-09,-0.004,-0.016,-0.024
-8.2335e+00,2.86102e-09,0.004,-0.016,-4.29153e-09
-8.2258e+00,2.86102e-09,-0.004,-0.016,-0.024
-8.2181e+00,2.86102e-09,0.004,-0.016,-0.008
-8.2104e+00,2.86102e-09,-0.004,-0.016,-0.024
-8.2028e+00,2.86102e-09,0.004,-0.016,-0.008
-8.1951e+00,2.86102e-09,-0.004,-0.016,-0.024
-8.1874e+00,2.86102e-09,0.004,-0.016,-4.29153e-09
-8.1797e+00,2.86102e-09,-0.004,-0.016,-0.024
-8.1720e+00,2.86102e-09,0.004,-0.008,-4.29153e-09
-8.1644e+00,2.86102e-09,-0.004,-0.008,-0.024
-8.1567e+00,2.86102e-09,0.004,-0.008,-4.29153e-09
-8.1490e+00,2.86102e-09,-0.004,-0.008,-0.024
-8.1413e+00,2.86102e-09,0.004,-0.008,-4.29153e-09
-8.1336e+00,2.86102e-09,-0.004,-0.008,-0.016
-8.1260e+00,2.86102e-09,0.004,-0.008,-4.29153e-09
-8.1183e+00,2.86102e-09,-0.004,-0.008,-0.024
-8.1106e+00,2.86102e-09,0.004,-0.008,0.008
-8.1029e+00,2.86102e-09,-0.004,-0.008,-0.016
-8.0952e+00,2.86102e-09,0.004,-0.008,-4.29153e-09
-8.0876e+00,2.86102e-09,-0.004,-0.008,-0.016
-8.0799e+00,2.86102e-09,0.004,-0.008,0.008
-8.0722e+00,2.86102e-09,-0.004,-0.008,-0.016
-8.0645e+00,2.86102e-09,0.004,-0.008,-4.29153e-09
-8.0568e+00,2.86102e-09,-0.004,-0.008,-0.016
-8.0492e+00,2.86102e-09,0.004,-0.008,0.008
-8.0415e+00,2.86102e-09,-0.004,-0.008,-0.016
-8.0338e+00,2.86102e-09,0.004,-4.29153e-09,0.008
-8.0261e+00,2.86102e-09,-0.004,-4.29153e-09,-0.016
-8.0184e+00,2.86102e-09,0.004,-4.29153e-09,0.008
-8.0108e+00,2.86102e-09,-0.004,-4.29153e-09,-0.008
-8.0031e+00,2.86102e-09,0.004,-4.29153e-09,0.008
-7.9954e+00,2.86102e-09,-0.004,-4.29153e-09,-0.008
-7.9877e+00,2.86102e-09,0.004,-4.29153e-09,0.008
-7.9800e+00,2.86102e-09,-0.004,-4.29153e-09,-0.008
-7.9724e+00,2.86102e-09,0.004,-4.29153e-09,0.016
-7.9647e+00,2.86102e-09,-0.004,-4.29153e-09,-0.016
-7.9570e+00,2.86102e-09,0.004,-4.29153e-09,0.016
-7.9493e+00,2.86102e-09,-0.004,-4.29153e-09,-0.008
-7.9416e+00,2.86102e-09,0.004,-4.29153e-09,0.016
-7.9339e+00,2.86102e-09,-0.004,-4.29153e-09,-0.008
-7.9263e+00,2.86102e-09,0.004,-4.29153e-09,0.016
-7.9186e+00,2.86102e-09,-0.004,-4.29153e-09,-0.008
-7.9109e+00,2.86102e-09,0.004,-4.29153e-09,0.016
-7.9032e+00,2.86102e-09,-0.004,0.008,-0.008
-7.8955e+00,2.86102e-09,0.008,0.008,0.016
-7.8879e+00,2.86102e-09,-0.004,0.008,-0.008
-7.8802e+00,2.86102e-09,0.008,0.008,0.016
-7.8725e+00,2.86102e-09,-0.004,0.008,-0.008
-7.8648e+00,2.86102e-09,0.008,0.008,0.016
-7.8571e+00,2.86102e-09,-0.004,0.008,-4.29153e-09
-7.8495e+00,2.86102e-09,0.004,0.008,0.016
-7.8418e+00,2.86102e-09,-0.004,0.008,-4.29153e-09
-7.8341e+00,2.86102e-09,0.004,0.008,0.016
-7.8264e+00,2.86102e-09,-0.004,0.008,-4.29153e-09
-7.8187e+00,2.86102e-09,0.004,0.008,0.024
-7.8111e+00,0.004,-0.004,0.008,-4.29153e-09
-7.8034e+00,0.004,0.008,0.008,0.024
-7.7957e+00,0.004,-0.004,0.008,-4.29153e-09
-7.7880e+00,0.004,0.008,0.008,0.024
-7.7803e+00,0.004,-0.004,0.016,-4.29153e-09
-7.7727e+00,0.004,0.008,0.016,0.024
-7.7650e+00,0.004,2.86102e-09,0.016,-4.29153e-09
-7.7573e+00,0.004,0.008,0.016,0.024
-7.7496e+00,0.004,2.86102e-09,0.016,0.008
-7.7419e+00,0.004,0.008,0.016,0.024
-7.7343e+00,0.004,2.86102e-09,0.016,0.008
-7.7266e+00,0.004,0.008,0.016,0.024
-7.7189e+00,0.004,2.86102e-09,0.016,0.008
-7.7112e+00,0.004,0.008,0.016,0.024
-7.7035e+00,0.004,2.86102e-09,0.016,0.008
-7.6959e+00,0.004,0.008,0.016,0.024
-7.6882e+00,0.004,2.86102e-09,0.016,0.008
-7.6805e+00,0.004,0.008,0.016,0.024
-7.6728e+00,0.004,2.86102e-09,0.016,0.008
-7.6651e+00,0.004,0.008,0.016,0.032
-7.6575e+00,0.004,2.86102e-09,0.016,0.008
-7.6498e+00,0.004,0.008,0.024,0.032
-7.6421e+00,0.004,2.86102e-09,0.024,0.008
-7.6344e+00,0.004,0.008,0.024,0.032
-7.6267e+00,0.004,2.86102e-09,0.024,0.016
-7.6190e+00,0.004,0.008,0.024,0.032
-7.6114e+00,0.004,2.86102e-09,0.024,0.016
-7.6037e+00,0.004,0.008,0.024,0.04
-7.5960e+00,0.004,2.86102e-09,0.024,0.016
-7.5883e+00,0.004,0.008,0.024,0.032
-7.5806e+00,0.004,2.86102e-09,0.024,0.016
-7.5730e+00,0.004,0.008,0.024,0.032
-7.5653e+00,0.004,2.86102e-09,0.024,0.016
-7.5576e+00,0.004,0.008,0.024,0.032
-7.5499e+00,0.004,2.86102e-09,0.024,0.016
-7.5422e+00,0.004,0.008,0.024,0.04
-7.5346e+00,0.004,2.86102e-09,0.032,0.016
-7.5269e+00,0.004,0.008,0.032,0.04
-7.5192e+00,0.004,2.86102e-09,0.032,0.024
-7.5115e+00,0.004,0.008,0.032,0.04
-7.5038e+00,0.004,2.86102e-09,0.032,0.024
-7.4962e+00,0.004,0.008,0.032,0.04
-7.4885e+00,0.004,2.86102e-09,0.032,0.016
-7.4808e+00,0.004,0.008,0.032,0.048
-7.4731e+00,0.004,2.86102e-09,0.032,0.024
-7.4654e+00,0.004,0.008,0.032,0.048
-7.4578e+00,0.004,2.86102e-09,0.032,0.024
-7.4501e+00,0.004,0.012,0.032,0.048
-7.4424e+00,0.004,2.86102e-09,0.032,0.024
-7.4347e+00,0.004,0.008,0.032,0.048
-7.4270e+00,0.004,2.86102e-09,0.04,0.024
-7.4194e+00,0.004,0.008,0.04,0.048
-7.4117e+00,0.004,2.86102e-09,0.04,0.024
-7.4040e+00,0.004,0.008,0.04,0.048
-7.3963e+00,0.004,2.86102e-09,0.04,0.032
-7.3886e+00,0.004,0.008,0.04,0.048
-7.3810e+00,0.004,2.86102e-09,0.04,0.032
-7.3733e+00,0.004,0.012,0.04,0.048
-7.3656e+00,0.004,2.86102e-09,0.04,0.032
-7.3579e+00,0.004,0.012,0.04,0.048
-7.3502e+00,0.004,2.86102e-09,0.04,0.032
-7.3425e+00,0.004,0.012,0.04,0.048
-7.3349e+00,0.004,2.86102e-09,0.04,0.032
-7.3272e+00,0.004,0.012,0.04,0.056
-7.3195e+00,0.004,2.86102e-09,0.04,0.024
-7.3118e+00,0.004,0.012,0.048,0.056
-7.3041e+00,0.004,2.86102e-09,0.048,0.032
-7.2965e+00,0.004,0.012,0.048,0.056
-7.2888e+00,0.004,2.86102e-09,0.048,0.032
-7.2811e+00,0.004,0.012,0.048,0.056
-7.2734e+00,0.004,0.004,0.048,0.04
-7.2657e+00,0.004,0.012,0.048,0.056
-7.2581e+00,0.004,0.004,0.048,0.04
-7.2504e+00,0.004,0.012,0.048,0.056
-7.2427e+00,0.008,2.86102e-09,0.048,0.04
-7.2350e+00,0.008,0.012,0.048,0.056
-7.2273e+00,0.008,2.86102e-09,0.048,0.04
-7.2197e+00,0.008,0.012,0.048,0.056
-7.2120e+00,0.008,0.004,0.048,0.04
-7.2043e+00,0.008,0.012,0.048,0.064
-7.1966e+00,0.008,0.004,0.056,0.04
-7.1889e+00,0.008,0.012,0.056,0.064
-7.1813e+00,0.008,0.004,0.056,0.04
-7.1736e+00,0.008,0.012,0.056,0.064
-7.1659e+00,0.008,0.004,0.056,0.04
-7.1582e+00,0.008,0.012,0.056,0.072
-7.1505e+00,0.008,0.004,0.056,0.048
-7.1429e+00,0.008,0.012,0.056,0.064
-7.1352e+00,0.008,0.004,0.056,0.048
-7.1275e+00,0.008,0.012,0.056,0.072
-7.1198e+00,0.008,0.004,0.056,0.048
-7.1121e+00,0.008,0.012,0.056,0.072
-7.1045e+00,0.008,0.004,0.056,0.048
-7.0968e+00,0.008,0.012,0.064,0.072
-7.0891e+00,0.008,0.004,0.064,0.048
-7.0814e+00,0.008,0.012,0.064,0.072
