Model,DPO2012
Firmware Version,1.39

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,2,,,
Sample Interval,0.00384025,,,
Filter Frequency,1.4e+06,,,
Record Length,5200,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,1,,1,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,0.05,,0.1,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
-5.111e+00,0.048,0.068,0.008,0.012
-5.108e+00,0.048,0.026,0.008,0
-5.104e+00,0.048,0.066,0.008,0.016
-5.100e+00,0.046,0.02,0.008,0
-5.096e+00,0.048,0.072,0.008,0.016
-5.092e+00,0.048,0.02,0.008,0
-5.088e+00,0.048,0.072,0.008,0.012
-5.084e+00,0.048,0.028,0.008,0
-5.081e+00,0.048,0.068,0.008,0.016
-5.077e+00,0.048,0.028,0.008,0
-5.073e+00,0.048,0.07,0.008,0.012
-5.069e+00,0.046,0.022,0.008,0
-5.065e+00,0.048,0.07,0.004,0.016
-5.061e+00,0.048,0.03,0.008,0
-5.058e+00,0.048,0.064,0.008,0.016
-5.054e+00,0.048,0.02,0.008,-0.004
-5.050e+00,0.048,0.072,0.008,0.02
-5.046e+00,0.048,0.028,0.008,0
-5.042e+00,0.048,0.07,0.008,0.016
-5.038e+00,0.048,0.028,0.008,0
-5.035e+00,0.048,0.068,0.008,0.012
-5.031e+00,0.048,0.022,0.008,0
-5.027e+00,0.048,0.07,0.008,0.016
-5.023e+00,0.048,0.02,0.008,0
-5.019e+00,0.048,0.072,0.008,0.012
-5.015e+00,0.048,0.03,0.008,-0.004
-5.012e+00,0.048,0.07,0.008,0.016
-5.008e+00,0.048,0.026,0.008,0
-5.004e+00,0.048,0.066,0.008,0.016
-5.000e+00,0.048,0.022,0.008,0
-4.996e+00,0.048,0.07,0.008,0.012
-4.992e+00,0.048,0.02,0.008,0
-4.988e+00,0.048,0.072,0.008,0.012
-4.985e+00,0.048,0.03,0.008,0
-4.981e+00,0.048,0.066,0.008,0.012
-4.977e+00,0.048,0.03,0.008,0
-4.973e+00,0.048,0.07,0.008,0.016
-4.969e+00,0.048,0.03,0.008,0
-4.965e+00,0.05,0.072,0.008,0.012
-4.962e+00,0.048,0.022,0.008,0
-4.958e+00,0.048,0.074,0.008,0.012
-4.954e+00,0.05,0.022,0.008,0
-4.950e+00,0.048,0.072,0.008,0.012
-4.946e+00,0.048,0.026,0.008,0
-4.942e+00,0.05,0.068,0.008,0.016
-4.939e+00,0.05,0.03,0.008,0
-4.935e+00,0.05,0.072,0.008,0.012
-4.931e+00,0.05,0.03,0.008,0
-4.927e+00,0.05,0.066,0.008,0.016
-4.923e+00,0.05,0.022,0.008,0
-4.919e+00,0.05,0.072,0.008,0.016
-4.916e+00,0.05,0.022,0.008,0
-4.912e+00,0.05,0.074,0.008,0.016
-4.908e+00,0.05,0.03,0.008,0
-4.904e+00,0.05,0.066,0.008,0.016
-4.900e+00,0.05,0.03,0.008,0
-4.896e+00,0.05,0.072,0.008,0.016
-4.892e+00,0.05,0.024,0.008,-0.004
-4.889e+00,0.05,0.072,0.008,0.02
-4.885e+00,0.05,0.022,0.008,-0.008
-4.881e+00,0.05,0.074,0.008,0.016
-4.877e+00,0.05,0.03,0.008,0
-4.873e+00,0.05,0.068,0.008,0.016
-4.869e+00,0.05,0.03,0.008,0
-4.866e+00,0.05,0.072,0.008,0.016
-4.862e+00,0.05,0.022,0.008,0
-4.858e+00,0.05,0.074,0.008,0.016
-4.854e+00,0.05,0.032,0.008,0
-4.850e+00,0.05,0.066,0.008,0.02
-4.846e+00,0.05,0.024,0.008,0
-4.843e+00,0.05,0.074,0.008,0.016
-4.839e+00,0.05,0.03,0.008,0
-4.835e+00,0.05,0.074,0.008,0.012
-4.831e+00,0.05,0.028,0.008,0
-4.827e+00,0.05,0.072,0.008,0.016
-4.823e+00,0.05,0.024,0.008,0
-4.820e+00,0.05,0.074,0.008,0.016
-4.816e+00,0.05,0.022,0.008,0
-4.812e+00,0.052,0.074,0.008,0.016
-4.808e+00,0.052,0.03,0.008,0
-4.804e+00,0.05,0.072,0.008,0.016
-4.800e+00,0.052,0.032,0.008,0
-4.796e+00,0.052,0.07,0.008,0.016
-4.793e+00,0.052,0.03,0.008,0
-4.789e+00,0.05,0.074,0.008,0.016
-4.785e+00,0.05,0.024,0.008,0
-4.781e+00,0.052,0.074,0.008,0.016
-4.777e+00,0.052,0.032,0.008,0
-4.773e+00,0.05,0.068,0.008,0.016
-4.770e+00,0.052,0.03,0.008,0
-4.766e+00,0.052,0.07,0.008,0.016
-4.762e+00,0.052,0.032,0.008,0
-4.758e+00,0.052,0.074,0.008,0.016
-4.754e+00,0.052,0.024,0.008,0
-4.750e+00,0.052,0.076,0.008,0.02
-4.747e+00,0.052,0.024,0.008,0
-4.743e+00,0.052,0.076,0.008,0.016
-4.739e+00,0.052,0.024,0.008,0
-4.735e+00,0.052,0.076,0.008,0.016
-4.731e+00,0.052,0.032,0.008,-0.004
-4.727e+00,0.052,0.074,0.008,0.02
-4.724e+00,0.052,0.032,0.008,0
-4.720e+00,0.052,0.07,0.008,0.02
-4.716e+00,0.052,0.026,0.008,0
-4.712e+00,0.052,0.076,0.008,0.016
-4.708e+00,0.052,0.026,0.008,0
-4.704e+00,0.052,0.076,0.008,0.016
-4.700e+00,0.052,0.034,0.008,0
-4.697e+00,0.052,0.068,0.012,0.016
-4.693e+00,0.052,0.032,0.008,0
-4.689e+00,0.052,0.076,0.008,0.02
-4.685e+00,0.052,0.026,0.008,0
-4.681e+00,0.052,0.076,0.008,0.016
-4.677e+00,0.052,0.024,0.008,0
-4.674e+00,0.054,0.078,0.008,0.016
-4.670e+00,0.052,0.03,0.008,0
-4.666e+00,0.052,0.072,0.008,0.016
-4.662e+00,0.052,0.032,0.008,0.004
-4.658e+00,0.052,0.076,0.008,0.016
-4.654e+00,0.052,0.026,0.008,0
-4.651e+00,0.054,0.076,0.008,0.016
-4.647e+00,0.052,0.038,0.008,0.004
-4.643e+00,0.052,0.068,0.008,0.016
-4.639e+00,0.054,0.024,0.008,0
-4.635e+00,0.054,0.076,0.008,0.016
-4.631e+00,0.052,0.032,0.008,0
-4.627e+00,0.052,0.076,0.008,0.016
-4.624e+00,0.052,0.034,0.012,0
-4.620e+00,0.054,0.07,0.008,0.016
-4.616e+00,0.054,0.032,0.012,0
-4.612e+00,0.054,0.078,0.008,0.016
-4.608e+00,0.054,0.024,0.008,0
-4.604e+00,0.054,0.078,0.008,0.016
-4.601e+00,0.054,0.032,0.008,0
-4.597e+00,0.054,0.072,0.008,0.016
-4.593e+00,0.054,0.034,0.008,0
-4.589e+00,0.054,0.074,0.012,0.016
-4.585e+00,0.054,0.034,0.008,0
-4.581e+00,0.054,0.076,0.008,0.016
-4.578e+00,0.054,0.026,0.008,0
-4.574e+00,0.054,0.078,0.008,0.016
-4.570e+00,0.054,0.036,0.008,-0.004
-4.566e+00,0.054,0.072,0.008,0.02
-4.562e+00,0.054,0.026,0.008,-0.004
-4.558e+00,0.054,0.078,0.008,0.02
-4.555e+00,0.054,0.034,0.008,0
-4.551e+00,0.054,0.078,0.012,0.016
-4.547e+00,0.054,0.034,0.008,0
-4.543e+00,0.054,0.07,0.008,0.016
-4.539e+00,0.054,0.028,0.008,0
-4.535e+00,0.054,0.076,0.008,0.016
-4.531e+00,0.054,0.026,0.008,0
-4.528e+00,0.054,0.08,0.008,0.02
-4.524e+00,0.054,0.034,0.008,0
-4.520e+00,0.054,0.078,0.008,0.016
-4.516e+00,0.054,0.034,0.008,0
-4.512e+00,0.054,0.076,0.008,0.016
-4.508e+00,0.054,0.028,0.008,0
-4.505e+00,0.054,0.078,0.008,0.016
-4.501e+00,0.054,0.028,0.008,0
-4.497e+00,0.056,0.078,0.008,0.016
-4.493e+00,0.056,0.036,0.008,0.004
-4.489e+00,0.056,0.07,0.008,0.016
-4.485e+00,0.054,0.034,0.008,0
-4.482e+00,0.056,0.078,0.008,0.016
-4.478e+00,0.056,0.03,0.012,0
-4.474e+00,0.056,0.078,0.008,0.016
-4.470e+00,0.056,0.026,0.008,0
-4.466e+00,0.056,0.08,0.008,0.016
-4.462e+00,0.056,0.028,0.008,0
-4.459e+00,0.054,0.078,0.012,0.016
-4.455e+00,0.056,0.034,0.008,0.004
-4.451e+00,0.056,0.078,0.008,0.016
-4.447e+00,0.056,0.034,0.008,0.004
-4.443e+00,0.056,0.078,0.008,0.016
-4.439e+00,0.056,0.032,0.008,0
-4.435e+00,0.056,0.076,0.008,0.016
-4.432e+00,0.056,0.028,0.008,0
-4.428e+00,0.056,0.078,0.008,0.02
-4.424e+00,0.056,0.032,0.012,0
-4.420e+00,0.056,0.076,0.008,0.016
-4.416e+00,0.056,0.036,0.008,-0.004
-4.412e+00,0.056,0.074,0.008,0.02
-4.409e+00,0.056,0.034,0.008,0
-4.405e+00,0.056,0.078,0.012,0.02
-4.401e+00,0.056,0.028,0.008,0
-4.397e+00,0.056,0.08,0.008,0.016
-4.393e+00,0.056,0.028,0.008,0.004
-4.389e+00,0.056,0.08,0.008,0.016
-4.386e+00,0.056,0.036,0.008,0
-4.382e+00,0.056,0.078,0.008,0.016
-4.378e+00,0.056,0.036,0.012,0
-4.374e+00,0.056,0.08,0.008,0.02
-4.370e+00,0.056,0.03,0.008,0
-4.366e+00,0.056,0.08,0.008,0.02
-4.363e+00,0.056,0.042,0.012,0
-4.359e+00,0.056,0.074,0.008,0.016
-4.355e+00,0.056,0.028,0.008,0
-4.351e+00,0.058,0.08,0.012,0.016
-4.347e+00,0.056,0.036,0.008,0
-4.343e+00,0.056,0.08,0.008,0.016
-4.339e+00,0.058,0.036,0.008,0
-4.336e+00,0.058,0.074,0.008,0.016
-4.332e+00,0.058,0.03,0.012,0.004
-4.328e+00,0.058,0.08,0.008,0.016
-4.324e+00,0.058,0.03,0.008,0
-4.320e+00,0.058,0.082,0.008,0.016
-4.316e+00,0.058,0.038,0.008,0.004
-4.313e+00,0.058,0.08,0.008,0.016
-4.309e+00,0.058,0.036,0.008,0.004
-4.305e+00,0.058,0.078,0.008,0.016
-4.301e+00,0.056,0.032,0.008,0
-4.297e+00,0.058,0.08,0.008,0.016
-4.293e+00,0.058,0.03,0.012,0
-4.290e+00,0.058,0.082,0.008,0.016
-4.286e+00,0.058,0.038,0.008,0.004
-4.282e+00,0.058,0.074,0.008,0.016
-4.278e+00,0.058,0.036,0.012,0.004
-4.274e+00,0.058,0.08,0.012,0.016
-4.270e+00,0.058,0.034,0.008,0
-4.267e+00,0.058,0.08,0.008,0.02
-4.263e+00,0.058,0.038,0.008,0.004
-4.259e+00,0.058,0.074,0.008,0.016
-4.255e+00,0.058,0.03,0.008,-0.004
-4.251e+00,0.058,0.082,0.008,0.02
-4.247e+00,0.058,0.036,0.008,-0.008
-4.243e+00,0.058,0.08,0.008,0.02
-4.240e+00,0.058,0.038,0.012,0
-4.236e+00,0.058,0.082,0.008,0.016
-4.232e+00,0.058,0.038,0.012,0
-4.228e+00,0.058,0.076,0.008,0.02
-4.224e+00,0.058,0.032,0.008,0
-4.220e+00,0.058,0.082,0.008,0.016
-4.217e+00,0.058,0.032,0.008,0
-4.213e+00,0.058,0.082,0.008,0.02
-4.209e+00,0.058,0.038,0.008,0
-4.205e+00,0.06,0.076,0.012,0.016
-4.201e+00,0.058,0.038,0.008,0
-4.197e+00,0.058,0.082,0.012,0.016
-4.194e+00,0.058,0.032,0.008,0.004
-4.190e+00,0.058,0.08,0.012,0.016
-4.186e+00,0.058,0.04,0.008,0.004
-4.182e+00,0.058,0.076,0.008,0.016
-4.178e+00,0.058,0.03,0.008,0.004
-4.174e+00,0.06,0.082,0.008,0.016
-4.171e+00,0.058,0.038,0.008,0.004
-4.167e+00,0.06,0.082,0.008,0.016
-4.163e+00,0.06,0.036,0.008,0.004
-4.159e+00,0.058,0.08,0.012,0.016
-4.155e+00,0.06,0.032,0.012,0.004
-4.151e+00,0.06,0.082,0.008,0.016
-4.147e+00,0.06,0.03,0.008,0.004
-4.144e+00,0.06,0.082,0.008,0.016
-4.140e+00,0.06,0.04,0.008,0.004
-4.136e+00,0.06,0.082,0.008,0.016
-4.132e+00,0.06,0.038,0.008,0.004
-4.128e+00,0.06,0.078,0.012,0.016
-4.124e+00,0.06,0.034,0.008,0
-4.121e+00,0.06,0.082,0.008,0.016
-4.117e+00,0.06,0.032,0.012,0.004
-4.113e+00,0.06,0.084,0.012,0.02
-4.109e+00,0.06,0.04,0.008,0.004
-4.105e+00,0.06,0.082,0.012,0.016
-4.101e+00,0.06,0.04,0.012,0
-4.098e+00,0.06,0.082,0.008,0.016
-4.094e+00,0.06,0.036,0.012,0
-4.090e+00,0.06,0.082,0.008,0.024
-4.086e+00,0.06,0.032,0.012,0
-4.082e+00,0.06,0.084,0.008,0.02
-4.078e+00,0.06,0.032,0.012,0.004
-4.075e+00,0.06,0.082,0.008,0.016
-4.071e+00,0.06,0.038,0.008,0.004
-4.067e+00,0.06,0.082,0.012,0.02
-4.063e+00,0.06,0.038,0.008,0.004
-4.059e+00,0.06,0.084,0.012,0.016
-4.055e+00,0.06,0.04,0.008,0
-4.051e+00,0.06,0.078,0.012,0.02
-4.048e+00,0.06,0.032,0.008,0.004
-4.044e+00,0.06,0.084,0.012,0.016
-4.040e+00,0.06,0.032,0.012,0.004
-4.036e+00,0.062,0.084,0.008,0.016
-4.032e+00,0.062,0.04,0.012,0.004
-4.028e+00,0.06,0.084,0.012,0.016
-4.025e+00,0.06,0.04,0.012,0.004
-4.021e+00,0.062,0.08,0.012,0.016
-4.017e+00,0.062,0.034,0.012,0.004
-4.013e+00,0.062,0.084,0.012,0.016
-4.009e+00,0.062,0.034,0.008,0.004
-4.005e+00,0.062,0.086,0.012,0.016
-4.002e+00,0.062,0.04,0.008,0.004
-3.998e+00,0.062,0.08,0.012,0.016
-3.994e+00,0.062,0.042,0.012,0.004
-3.990e+00,0.062,0.086,0.008,0.016
-3.986e+00,0.062,0.034,0.012,0.004
-3.982e+00,0.062,0.084,0.012,0.016
-3.978e+00,0.062,0.044,0.012,0.004
-3.975e+00,0.062,0.078,0.012,0.016
-3.971e+00,0.062,0.034,0.008,0.004
-3.967e+00,0.062,0.086,0.008,0.016
-3.963e+00,0.062,0.042,0.008,0.004
-3.959e+00,0.062,0.084,0.012,0.016
-3.955e+00,0.062,0.042,0.008,0.004
-3.952e+00,0.062,0.084,0.012,0.02
-3.948e+00,0.062,0.036,0.012,0.004
-3.944e+00,0.062,0.084,0.012,0.02
-3.940e+00,0.062,0.034,0.012,0.004
-3.936e+00,0.062,0.086,0.008,0.02
-3.932e+00,0.062,0.042,0.012,0
-3.929e+00,0.062,0.086,0.012,0.02
-3.925e+00,0.062,0.042,0.012,-0.004
-3.921e+00,0.062,0.08,0.012,0.02
-3.917e+00,0.062,0.038,0.008,0.004
-3.913e+00,0.062,0.086,0.012,0.02
-3.909e+00,0.062,0.034,0.012,0.004
-3.906e+00,0.062,0.086,0.012,0.016
-3.902e+00,0.062,0.04,0.012,0.004
-3.898e+00,0.062,0.08,0.012,0.016
-3.894e+00,0.062,0.042,0.012,0
-3.890e+00,0.062,0.084,0.008,0.02
-3.886e+00,0.062,0.042,0.012,0.004
-3.882e+00,0.062,0.086,0.008,0.016
-3.879e+00,0.062,0.036,0.012,0.004
-3.875e+00,0.062,0.088,0.012,0.016
-3.871e+00,0.062,0.036,0.008,0.004
-3.867e+00,0.062,0.084,0.012,0.016
-3.863e+00,0.064,0.034,0.012,0.004
-3.859e+00,0.062,0.086,0.012,0.016
-3.856e+00,0.064,0.042,0.008,0.004
-3.852e+00,0.064,0.086,0.012,0.016
-3.848e+00,0.064,0.042,0.012,0.004
-3.844e+00,0.064,0.082,0.012,0.016
-3.840e+00,0.064,0.038,0.012,0.004
-3.836e+00,0.064,0.086,0.008,0.016
-3.833e+00,0.064,0.034,0.012,0.004
-3.829e+00,0.064,0.088,0.012,0.02
-3.825e+00,0.064,0.042,0.012,0.004
-3.821e+00,0.064,0.082,0.012,0.016
-3.817e+00,0.064,0.042,0.008,0.004
-3.813e+00,0.064,0.086,0.012,0.02
-3.810e+00,0.064,0.036,0.012,0.004
-3.806e+00,0.064,0.086,0.012,0.016
-3.802e+00,0.064,0.036,0.012,0.004
-3.798e+00,0.064,0.088,0.012,0.016
-3.794e+00,0.064,0.042,0.012,0.004
-3.790e+00,0.064,0.084,0.012,0.02
-3.786e+00,0.064,0.044,0.012,0.004
-3.783e+00,0.064,0.088,0.012,0.016
-3.779e+00,0.064,0.04,0.012,0
-3.775e+00,0.064,0.086,0.012,0.024
-3.771e+00,0.064,0.046,0.012,0.004
-3.767e+00,0.064,0.082,0.012,0.024
-3.763e+00,0.064,0.036,0.012,0.004
-3.760e+00,0.064,0.088,0.012,0.02
-3.756e+00,0.064,0.042,0.012,0.004
-3.752e+00,0.064,0.086,0.012,0.02
-3.748e+00,0.064,0.044,0.012,0.004
-3.744e+00,0.064,0.088,0.012,0.02
-3.740e+00,0.066,0.04,0.012,0.004
-3.737e+00,0.064,0.084,0.012,0.02
-3.733e+00,0.064,0.036,0.012,0.004
-3.729e+00,0.066,0.088,0.012,0.02
-3.725e+00,0.064,0.042,0.012,0.004
-3.721e+00,0.064,0.084,0.012,0.02
-3.717e+00,0.066,0.044,0.012,0.004
-3.714e+00,0.066,0.086,0.012,0.016
-3.710e+00,0.064,0.044,0.012,0.004
-3.706e+00,0.066,0.088,0.012,0.02
-3.702e+00,0.066,0.036,0.012,0.004
-3.698e+00,0.066,0.088,0.012,0.016
-3.694e+00,0.066,0.048,0.012,0.004
-3.690e+00,0.066,0.082,0.012,0.02
-3.687e+00,0.066,0.04,0.012,0.004
-3.683e+00,0.066,0.088,0.012,0.016
-3.679e+00,0.066,0.044,0.012,0.004
-3.675e+00,0.066,0.088,0.012,0.016
-3.671e+00,0.066,0.038,0.008,0.004
-3.667e+00,0.066,0.088,0.012,0.016
-3.664e+00,0.066,0.04,0.012,0.004
-3.660e+00,0.066,0.088,0.012,0.02
-3.656e+00,0.066,0.036,0.012,0.004
-3.652e+00,0.066,0.09,0.012,0.02
-3.648e+00,0.066,0.046,0.012,0.004
-3.644e+00,0.066,0.09,0.012,0.02
-3.641e+00,0.066,0.046,0.012,0.004
-3.637e+00,0.066,0.084,0.012,0.016
-3.633e+00,0.066,0.04,0.012,0.004
-3.629e+00,0.066,0.088,0.012,0.024
-3.625e+00,0.066,0.038,0.012,0.004
-3.621e+00,0.066,0.092,0.012,0.02
-3.618e+00,0.066,0.048,0.012,0.004
-3.614e+00,0.066,0.084,0.012,0.024
-3.610e+00,0.066,0.046,0.012,-0.004
-3.606e+00,0.066,0.088,0.012,0.024
-3.602e+00,0.066,0.04,0.012,0
-3.598e+00,0.066,0.088,0.012,0.02
-3.594e+00,0.066,0.04,0.012,0.004
-3.591e+00,0.066,0.09,0.012,0.02
-3.587e+00,0.066,0.04,0.012,0.004
-3.583e+00,0.066,0.088,0.012,0.02
-3.579e+00,0.066,0.046,0.012,0.004
-3.575e+00,0.066,0.088,0.012,0.02
-3.571e+00,0.066,0.042,0.012,0.004
-3.568e+00,0.066,0.09,0.012,0.02
-3.564e+00,0.066,0.048,0.012,0.004
-3.560e+00,0.066,0.082,0.012,0.02
-3.556e+00,0.066,0.038,0.012,0.004
-3.552e+00,0.068,0.092,0.012,0.02
-3.548e+00,0.068,0.046,0.012,0.004
-3.545e+00,0.066,0.088,0.012,0.02
-3.541e+00,0.068,0.046,0.012,-0.004
-3.537e+00,0.066,0.09,0.012,0.048
-3.533e+00,0.068,0.048,0.012,0.004
-3.529e+00,0.066,0.092,0.012,0.02
-3.525e+00,0.068,0.04,0.012,0.004
-3.522e+00,0.068,0.09,0.012,0.02
-3.518e+00,0.068,0.04,0.012,0.004
-3.514e+00,0.068,0.092,0.012,0.02
-3.510e+00,0.068,0.048,0.012,0.004
-3.506e+00,0.068,0.088,0.012,0.02
-3.502e+00,0.068,0.048,0.012,0.004
-3.498e+00,0.068,0.092,0.012,0.02
-3.495e+00,0.068,0.04,0.012,0.004
-3.491e+00,0.068,0.092,0.012,0.02
-3.487e+00,0.068,0.05,0.012,0.004
-3.483e+00,0.068,0.084,0.012,0.02
-3.479e+00,0.068,0.04,0.012,0.004
-3.475e+00,0.068,0.092,0.012,0.024
-3.472e+00,0.068,0.048,0.012,0.004
-3.468e+00,0.068,0.092,0.012,0.02
-3.464e+00,0.068,0.048,0.012,0.004
-3.460e+00,0.068,0.086,0.012,0.02
-3.456e+00,0.068,0.04,0.012,0
-3.452e+00,0.068,0.092,0.012,0.024
-3.449e+00,0.068,0.04,0.012,0.004
-3.445e+00,0.068,0.092,0.012,0.024
-3.441e+00,0.068,0.048,0.012,0.004
-3.437e+00,0.068,0.092,0.012,0.02
-3.433e+00,0.068,0.048,0.012,0.004
-3.429e+00,0.068,0.09,0.012,0.02
-3.425e+00,0.068,0.044,0.012,0.004
-3.422e+00,0.068,0.092,0.012,0.02
-3.418e+00,0.068,0.04,0.012,0.004
-3.414e+00,0.07,0.092,0.012,0.024
-3.410e+00,0.068,0.05,0.012,0.004
-3.406e+00,0.068,0.086,0.012,0.02
-3.402e+00,0.068,0.05,0.012,0.004
-3.399e+00,0.068,0.092,0.012,0.02
-3.395e+00,0.07,0.046,0.012,0.004
-3.391e+00,0.07,0.092,0.012,0.02
-3.387e+00,0.068,0.042,0.012,0.004
-3.383e+00,0.068,0.092,0.012,0.02
-3.379e+00,0.07,0.042,0.012,0.004
-3.376e+00,0.07,0.092,0.012,0.02
-3.372e+00,0.07,0.048,0.012,0.004
-3.368e+00,0.07,0.09,0.012,0.02
-3.364e+00,0.07,0.048,0.012,0.008
-3.360e+00,0.068,0.092,0.012,0.02
-3.356e+00,0.07,0.05,0.012,0.004
-3.353e+00,0.07,0.088,0.012,0.02
-3.349e+00,0.07,0.042,0.012,0.004
-3.345e+00,0.07,0.094,0.012,0.02
-3.341e+00,0.07,0.042,0.012,0.004
-3.337e+00,0.07,0.092,0.012,0.02
-3.333e+00,0.07,0.05,0.012,0.004
-3.329e+00,0.07,0.088,0.016,0.02
-3.326e+00,0.07,0.048,0.012,0.004
-3.322e+00,0.07,0.094,0.012,0.02
-3.318e+00,0.07,0.042,0.016,0.004
-3.314e+00,0.07,0.094,0.012,0.024
-3.310e+00,0.07,0.042,0.012,0.004
-3.306e+00,0.07,0.094,0.012,0.02
-3.303e+00,0.07,0.05,0.012,0.004
-3.299e+00,0.07,0.092,0.012,0.02
-3.295e+00,0.07,0.05,0.016,0.004
-3.291e+00,0.07,0.094,0.012,0.024
-3.287e+00,0.07,0.042,0.012,0
-3.283e+00,0.07,0.092,0.012,0.024
-3.280e+00,0.07,0.056,0.012,0.004
-3.276e+00,0.07,0.088,0.012,0.02
-3.272e+00,0.07,0.042,0.012,0.004
-3.268e+00,0.07,0.094,0.012,0.024
-3.264e+00,0.07,0.052,0.012,0.008
-3.260e+00,0.07,0.094,0.012,0.02
-3.257e+00,0.07,0.05,0.016,0.004
-3.253e+00,0.07,0.088,0.012,0.024
-3.249e+00,0.07,0.046,0.016,0.004
-3.245e+00,0.07,0.092,0.012,0.02
-3.241e+00,0.07,0.042,0.012,0.004
-3.237e+00,0.07,0.094,0.012,0.02
-3.233e+00,0.072,0.05,0.012,0.004
-3.230e+00,0.07,0.094,0.016,0.02
-3.226e+00,0.07,0.05,0.012,0.008
-3.222e+00,0.07,0.092,0.012,0.02
-3.218e+00,0.07,0.048,0.012,0.004
-3.214e+00,0.072,0.092,0.012,0.02
-3.210e+00,0.07,0.044,0.012,0.008
-3.207e+00,0.072,0.096,0.012,0.02
-3.203e+00,0.072,0.052,0.012,0.008
-3.199e+00,0.072,0.09,0.012,0.02
-3.195e+00,0.072,0.05,0.012,0.008
-3.191e+00,0.072,0.096,0.012,0.02
-3.187e+00,0.072,0.052,0.012,0.008
-3.184e+00,0.072,0.096,0.012,0.02
-3.180e+00,0.072,0.052,0.012,0.008
-3.176e+00,0.072,0.088,0.012,0.02
-3.172e+00,0.072,0.044,0.012,0.008
-3.168e+00,0.072,0.094,0.012,0.02
-3.164e+00,0.072,0.044,0.012,0.004
-3.161e+00,0.072,0.096,0.012,0.02
-3.157e+00,0.072,0.052,0.016,0.004
-3.153e+00,0.072,0.096,0.012,0.024
-3.149e+00,0.072,0.052,0.016,0.008
-3.145e+00,0.072,0.092,0.012,0.02
-3.141e+00,0.072,0.044,0.012,0.004
-3.137e+00,0.072,0.096,0.012,0.02
-3.134e+00,0.072,0.044,0.012,0.004
-3.130e+00,0.072,0.096,0.016,0.028
-3.126e+00,0.072,0.054,0.012,0.004
-3.122e+00,0.072,0.088,0.012,0.024
-3.118e+00,0.072,0.052,0.012,0.008
-3.114e+00,0.072,0.096,0.016,0.024
-3.111e+00,0.072,0.046,0.016,0.004
-3.107e+00,0.072,0.096,0.012,0.02
-3.103e+00,0.072,0.054,0.016,0.004
-3.099e+00,0.072,0.092,0.012,0.02
-3.095e+00,0.072,0.044,0.012,0.004
-3.091e+00,0.072,0.096,0.016,0.024
-3.088e+00,0.072,0.054,0.012,0.004
-3.084e+00,0.072,0.096,0.016,0.02
-3.080e+00,0.074,0.048,0.012,0.008
-3.076e+00,0.074,0.096,0.016,0.02
-3.072e+00,0.074,0.048,0.012,0.008
-3.068e+00,0.072,0.096,0.016,0.02
-3.065e+00,0.074,0.046,0.016,0.008
-3.061e+00,0.072,0.096,0.012,0.024
-3.057e+00,0.074,0.052,0.016,0.008
-3.053e+00,0.074,0.096,0.012,0.02
-3.049e+00,0.074,0.052,0.016,0.008
-3.045e+00,0.074,0.092,0.012,0.02
-3.041e+00,0.074,0.048,0.016,0.008
-3.038e+00,0.074,0.094,0.012,0.02
-3.034e+00,0.074,0.046,0.012,0.008
-3.030e+00,0.074,0.098,0.016,0.024
-3.026e+00,0.074,0.052,0.012,0.008
-3.022e+00,0.074,0.096,0.016,0.02
-3.018e+00,0.074,0.052,0.012,0.008
-3.015e+00,0.074,0.096,0.012,0.02
-3.011e+00,0.074,0.054,0.016,0.008
-3.007e+00,0.074,0.096,0.012,0.02
-3.003e+00,0.074,0.044,0.012,0.008
-2.999e+00,0.074,0.098,0.012,0.02
-2.995e+00,0.074,0.048,0.016,0.008
-2.992e+00,0.074,0.096,0.016,0.024
-2.988e+00,0.074,0.048,0.016,0.008
-2.984e+00,0.074,0.096,0.016,0.024
-2.980e+00,0.074,0.054,0.016,0.008
-2.976e+00,0.074,0.098,0.016,0.024
-2.972e+00,0.074,0.054,0.016,0
-2.969e+00,0.074,0.092,0.016,0.028
-2.965e+00,0.074,0.046,0.016,-0.004
-2.961e+00,0.074,0.098,0.012,0.024
-2.957e+00,0.074,0.048,0.016,0.008
-2.953e+00,0.074,0.1,0.012,0.024
-2.949e+00,0.074,0.054,0.016,0.008
-2.945e+00,0.074,0.098,0.016,0.024
-2.942e+00,0.074,0.054,0.016,0.004
-2.938e+00,0.074,0.094,0.016,0.024
-2.934e+00,0.074,0.048,0.012,0.004
-2.930e+00,0.074,0.098,0.016,0.024
-2.926e+00,0.074,0.046,0.016,0.008
-2.922e+00,0.074,0.098,0.016,0.02
-2.919e+00,0.076,0.054,0.016,0.008
-2.915e+00,0.074,0.094,0.016,0.02
-2.911e+00,0.076,0.054,0.016,0.008
-2.907e+00,0.074,0.098,0.016,0.024
-2.903e+00,0.076,0.05,0.016,0.008
-2.899e+00,0.074,0.098,0.016,0.02
-2.896e+00,0.076,0.058,0.016,0.008
-2.892e+00,0.076,0.092,0.016,0.02
-2.888e+00,0.076,0.048,0.012,0.008
-2.884e+00,0.076,0.098,0.016,0.02
-2.880e+00,0.076,0.056,0.016,0.008
